user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
_m4R1ifaihG6rc282gwCnA,Charlie Mr. Hungry B.,"Saint George, UT",“The Dude with the Food”,5,4,7,2,2,0,0,0,0,1,1,"{'Tips': '1', 'Followers': '1'}",0,June 2015,"{'Location': 'Saint George  UT', 'My Hometown': 'Chicago Bridgeport Canaryville', 'My First Concert': ""I was too stone to remember  it was back in the 70's"", 'Yelping Since': 'June 2015'}",0,"{'IL': 2, 'UT': 2}",2
4QE6RnsUqALTVuYqSpTzQg,John K.,"Chicago, IL",,0,3,0,0,0,0,0,0,0,0,0,{'Tips': '1'},0,October 2014,"{'Location': 'Chicago  IL', 'Yelping Since': 'October 2014'}",0,{'IL': 3},1
QxJ2YrfZtHjXurI9m3h9qA,Nicole No Leftovers B.,"San Diego, CA",,101,114,150,30,56,16,7,5,83,21,30,"{'Tips': '6', 'Bookmarks': '84', 'Followers': '3'}",6,December 2013,"{'Location': 'San Diego  CA', 'My Hometown': 'Redondo Beach  CA', 'Things I Love': 'Food', 'My Blog Or Website': 'pasderestes.tumblr.com', 'Yelping Since': 'December 2013', 'My First Concert': 'Spice Girls', 'My Last Meal On Earth': 'Sushi  Oysters  Steak'}",2,"{'St': 1, 'WA': 52, 'BC': 1, 'NY': 2, 'CA': 50, 'IL': 3, 'CO': 3, 'OR': 2}",8
klpRVGmxDckt5CaYHhACXQ,Shay X.,"Irvine, CA",,165,7,2,6,0,0,1,0,1,1,0,{'Bookmarks': '13'},0,September 2015,"{'Location': 'Irvine  CA', 'Yelping Since': 'September 2015'}",0,"{'St': 1, 'IL': 2, 'CA': 1, 'SD': 2, 'AZ': 1}",5
wa1PJGn1XxhIFbGWTeIbOQ,Al Hippie W.,"Jackson, MI",“Fair   honest foodie that knows his stuff   is a world traveler   tells the truth”,9,165,107,96,30,16,17,6,124,12,16,"{'Tips': '14', 'Bookmarks': '1', 'Review Updates': '2', 'Firsts': '30'}",1,December 2012,"{'Location': 'Jackson  MI', 'My Last Meal On Earth': 'Tough choice.', 'Things I Love': ""Old hippie deadhead  love Bob Dylan  professional photographer   love to travel and sightsee  love at eat at good places and dives with the dives usually being the best places with the best food. I love God  my country  my family. And I'm a proud Jew"", 'Find Me In': 'All over America', 'Why You Should Read My Reviews': 'Because I am fair  honest  and know good food and ambiance when I am around it', 'Current Crush': 'Single', 'My Second Favorite Website': ""facebook  it's no secret"", 'When I’m Not Yelping...': 'I work for the Federal Government and am proud of it  my job not our government', 'My Favorite Movie': 'Too many to list', 'The Last Great Book I Read': 'Conspiracy Theories', 'Yelping Since': 'December 2012', 'My First Concert': 'Black Sabbath'}",0,"{'WI': 1, 'SC': 13, 'IN': 1, 'TX': 1, 'CA': 5, 'MI': 79, 'IL': 19, 'MS': 2, 'OH': 18, 'AL': 1, 'TN': 10}",11
0nlIGJZpos-GWJ7q6fSeIQ,Brian C.,"Seal Beach, CA",,0,1,1,0,0,0,0,0,0,0,0,{},0,May 2015,"{'Location': 'Seal Beach  CA', 'Yelping Since': 'May 2015'}",0,{'IL': 1},1
nmEa1ErUjT7Z-SO_ZqujQw,Jordan O.,"Orlando, FL",,200,247,44,49,72,47,47,32,322,163,119,"{'Tips': '11', 'Bookmarks': '114', 'Review Updates': '12', 'Followers': '8', 'Firsts': '8'}",26,October 2013,"{'Location': 'Orlando  FL', 'Yelping Since': 'October 2013'}",1,"{'OH': 6, 'NY': 20, 'Pu': 5, 'NJ': 3, 'IL': 6, 'GA': 10, 'FL': 99, 'KY': 1}",8
pBitO7ql-F1c_sppV3b1vg,Cory Stitch C.,"Huntington Beach, CA",,0,18,5,8,0,0,1,9,37,8,5,"{'Tips': '1', 'Review Updates': '2'}",0,September 2013,"{'Location': 'Huntington Beach  CA', 'Yelping Since': 'September 2013'}",0,"{'IL': 2, 'CA': 16}",2
uTNFVh079T_xBQJLQKiSrg,Dick M.,"Chicago, IL",,19,2,0,0,0,0,0,0,0,0,0,{},0,July 2016,"{'Location': 'Chicago  IL', 'Yelping Since': 'July 2016'}",0,"{'WI': 1, 'IL': 1}",2
_cz6vNxD_c_xiYptiOHIFg,Michael E.,"New Orleans, LA",“Without ME its just AWESO...”,70,220,65,84,81,32,17,6,397,94,142,"{'Tips': '58', 'Bookmarks': '168', 'Lists': '1', 'Firsts': '17', 'Events Submitted': '1', 'Review Updates': '8', 'Followers': '10'}",62,November 2008,"{'Location': 'New Orleans  LA', 'My Last Meal On Earth': ""Anything with chimichurri on it  and my mom's soup"", 'Things I Love': 'Pie  telling bad stories greatly  that nervous feeling you get when doing something new  the boogie  the color red  white tigers  dolphins  pizza   my nephews picked those last 4', 'Find Me In': 'A theatre near you', 'My Blog Or Website': 'Man...I have a real job', 'Why You Should Read My Reviews': 'Beats me', 'Current Crush': 'Pie', 'My Second Favorite Website': 'Amazon...go prime 2nd day delivery', 'When I’m Not Yelping...': 'doing what I do...which is usually chillin on the coach', 'Don’t Tell Anyone Else But...': 'I blame it on the sunshine  moonlight  goodtimes  but NEVER on the boogie', 'My Hometown': 'Cairo  Egypt', 'My Favorite Movie': 'True Romance', 'The Last Great Book I Read': 'Lowland by jhumpa lahiri', 'Yelping Since': 'November 2008', 'Most Recent Discovery': 'Chacklin...TG I am only in Lafayette a few time a year.', 'My First Concert': 'UB40...irie'}",3,"{'NC': 13, 'NY': 4, 'NE': 2, 'MS': 17, 'LA': 72, 'IL': 12, 'TN': 2, 'AL': 18, 'FL': 8, 'QC': 2}",10
