user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
2TSfhWLhSqH5dVpkxWWHnA,Michael T.,"Valparaiso, IN",,24,25,26,23,2,0,0,0,11,0,3,"{'Bookmarks': '2', 'Firsts': '3', 'Tips': '5'}",0,May 2012,"{'Yelping Since': 'May 2012', 'Location': 'Valparaiso  IN'}",0,"{'KY': 1, 'MI': 2, 'IN': 15, 'SC': 2, 'IL': 5}",5
Bm_jFChkY4BPMdWOinvbDw,Joe M.,"Chicago, IL",,0,5,0,3,2,0,0,0,2,3,1,{'Review Updates': '3'},0,November 2015,"{'Yelping Since': 'November 2015', 'Location': 'Chicago  IL'}",0,{'IL': 5},1
F3kQlBYlD__s-J9U2-HsEA,Luther The Warriors did it  Z.,"Madison, WI",“I gotta get out of this place... if its the last thing I ever do...”,0,228,1,75,28,26,45,54,542,277,207,"{'Review Updates': '45', 'Firsts': '18', 'Lists': '6', 'Followers': '8', 'Tips': '1'}",75,December 2006,"{'When I’m Not Yelping...': ""I'm not accepting excuses..."", 'My First Concert': 'Run DMC', 'The Last Great Book I Read': ""I'm illiterate... that's not a book  that's a statement"", 'Why You Should Read My Reviews': 'I know great quality   value   will call bs on places that offer neither.', 'Current Crush': 'Grape', 'Most Recent Discovery': 'Yelp Community Mgrs scold you for honest reviews   try to influence reviewers', 'My Favorite Movie': 'The Blues Bros.', 'My Hometown': 'Chicago', 'My Last Meal On Earth': 'Chicago style hot dog', 'Yelping Since': 'December 2006', 'Don’t Tell Anyone Else But...': ""I'm right behind you."", 'My Second Favorite Website': 'youtube.com', 'Find Me In': 'Your wife...', 'Location': 'Madison  WI'}",1,"{'MI': 2, 'WI': 68, 'IL': 79}",3
4yamUM5qh7MSwNhC75hssg,Julian J.,"Chicago, IL",,94,11,0,9,1,1,0,0,10,3,4,"{'Bookmarks': '4', 'Firsts': '2', 'Tips': '7'}",0,March 2010,"{'Yelping Since': 'March 2010', 'Location': 'Chicago  IL'}",0,"{'NY': 2, 'MA': 1, 'IL': 8}",3
Jb0U3KAw-BXJmjOIzcl4NA,Jason G.,"Chicago, IL",,0,4,0,3,1,0,0,0,0,0,0,{},0,March 2010,"{'Yelping Since': 'March 2010', 'Location': 'Chicago  IL'}",0,{'IL': 4},1
HnCL6aPHe03y58pa-WxvAA,Gio D.,"Geneva, IL",,4,16,2,4,8,4,0,0,6,0,1,"{'Bookmarks': '259', 'Tips': '1'}",0,March 2012,"{'Yelping Since': 'March 2012', 'My Hometown': 'Pueblo West  CO', 'Location': 'Geneva  IL'}",0,"{'DC': 4, 'CO': 2, 'IL': 10}",3
OH7yPyFhjKy42O-xD-kXaQ,Rosemarie C.,"Chicago, IL",“Non ti aspettare mai nulla dalla vita e vedrai che non rimarrai mai deluso   ”,1,7,1,7,0,0,0,0,3,2,3,"{'Bookmarks': '1', 'Tips': '10'}",0,February 2014,"{'Yelping Since': 'February 2014', 'Things I Love': 'Traveling  swimming  surfing  shopping  poker', 'Find Me In': 'Chi or NYC', 'Location': 'Chicago  IL'}",0,"{'Lt': 1, 'NY': 1, 'IL': 5}",3
JESXha96oj46ilkzXzn7mQ,Olga Olgelena S.,"Clayton, NC",“Primary needs are underrated. They matter ”,131,131,173,24,27,46,21,13,276,431,154,"{'Bookmarks': '4', 'Followers': '9', 'Lists': '2', 'Review Updates': '10', 'Firsts': '7', 'Tips': '6'}",85,September 2010,"{'Things I Love': 'and sleep.', 'My Hometown': 'Krasnodar  Russia', 'When I’m Not Yelping...': 'I save lives', 'Yelping Since': 'September 2010', 'The Last Great Book I Read': '""Eat. Love. Pray""', 'Don’t Tell Anyone Else But...': '...I hate American Junk food but love Russian one', 'Why You Should Read My Reviews': 'I will tell you how it is', 'My Last Meal On Earth': ""my mom's tomato salad  steak and fries..."", 'Location': 'Clayton  NC'}",4,"{'OH': 90, 'St': 1, 'TN': 1, 'NJ': 1, 'NC': 24, 'NV': 1, 'CA': 7, 'IL': 3, 'SC': 3}",9
elJbgIwfkyWNcV5QG8Fyzw,Rob P.,"Chicago, IL",“Just Me”,0,20,97,16,0,0,0,4,18,7,14,"{'Bookmarks': '1', 'Followers': '2', 'Firsts': '1', 'Lists': '1'}",0,September 2007,"{'Yelping Since': 'September 2007', 'Things I Love': 'Good Food   Good Beer and Atmosphere', 'Find Me In': 'Wicker Park', 'Location': 'Chicago  IL', 'My Hometown': 'Chicago IL'}",0,"{'CA': 1, 'IL': 18}",2
ZtmvLcQl2kFmpXMPpWxNjg,Patricia G.,"Berwyn, IL",,0,3,2,0,0,0,0,0,1,0,0,{'Tips': '2'},2,August 2012,"{'Yelping Since': 'August 2012', 'Location': 'Berwyn  IL'}",0,{'IL': 3},1
