user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
eQDgmYVTg_NI2k5vVaATTA,Syed I.,"Chicago, IL",,0,2,1,0,0,0,0,0,0,0,0,{},0,February 2014,"{'Yelping Since': 'February 2014', 'Location': 'Chicago  IL'}",0,{'IL': 2},1
RhBKYf2Z3s6Xvga4hKZ1iw,William Y.,"Chicago, IL",,27,14,0,10,4,0,0,0,5,9,2,{'Bookmarks': '3'},0,September 2015,"{'Yelping Since': 'September 2015', 'Location': 'Chicago  IL'}",0,{'IL': 14},1
t46cr4xq5urGV-TDXjAAgA,Amber P.,"Chicago, IL",,0,22,18,20,1,0,0,1,20,1,2,"{'Tips': '2', 'Bookmarks': '5', 'Firsts': '2', 'Followers': '1'}",0,September 2013,"{'Yelping Since': 'September 2013', 'Location': 'Chicago  IL'}",0,"{'IL': 9, 'WA': 13}",2
_-IcR5gz67vqRI5SwrbfUw,Kyle P.,"Portland, OR",“This Space For Rent”,127,54,15,27,13,6,7,1,100,72,56,"{'Firsts': '2', 'Lists': '1', 'Followers': '3', 'Tips': '14', 'Bookmarks': '15', 'Review Updates': '2'}",31,June 2014,"{'My Blog Or Website': 'prialto.com', 'Why You Should Read My Reviews': 'My wife says I can write good', 'When I’m Not Yelping...': ""I'm hiking  TVing  sporting  start uping  and generally L I V I N"", 'Find Me In': 'Goose Hollow', 'My Last Meal On Earth': 'The controversial Cincinnati style Skyline Chili 4 way', 'Things I Love': 'Chicago  Western Australia  mochas  spicy food  cocktails trying new things and exploring new places', 'Yelping Since': 'June 2014', 'Location': 'Portland  OR', 'My Hometown': 'Dayton  OH'}",1,"{'Gr': 1, 'OR': 26, 'IN': 1, 'IL': 20, 'NY': 2, 'Me': 1}",6
6mSIXjT9y_nqfW4HAG2hcw,Kristal C.,"Chicago, IL",,11,52,16,25,8,3,3,13,75,22,36,"{'Tips': '4', 'Bookmarks': '7', 'Review Updates': '4', 'Firsts': '1', 'Followers': '1'}",5,September 2010,"{'Yelping Since': 'September 2010', 'Location': 'Chicago  IL'}",1,"{'TX': 2, 'HI': 2, 'CA': 9, 'IL': 39}",4
jU8CYY8vwK3C-b868uMILw,Pippie L.,"Berkeley, CA",“They love me for my pies.”,0,29,3,20,3,1,0,5,44,18,8,{'Review Updates': '1'},1,April 2009,"{'Yelping Since': 'April 2009', 'Things I Love': 'pie', 'Location': 'Berkeley  CA'}",0,"{'MI': 1, 'CA': 21, 'IL': 7}",3
4m2is0hgk-PYoeGQe9jkUQ,Cindy S.,"North Chicago, IL",,2,11,10,5,2,0,1,3,7,2,1,"{'Tips': '3', 'Bookmarks': '142'}",0,March 2014,"{'Yelping Since': 'March 2014', 'Location': 'North Chicago  IL'}",0,"{'LA': 1, 'IL': 10}",2
vW6Ye2BR1pGMm2TLZzVmSQ,Lyka L.,"Chicago, IL",,0,19,6,14,4,0,0,1,10,1,1,"{'Firsts': '1', 'Review Updates': '1'}",0,May 2009,"{'Yelping Since': 'May 2009', 'Location': 'Chicago  IL'}",0,"{'WA': 2, 'IN': 1, 'IL': 16}",3
OFbC8F7a93d2pM5iOYdbOA,nikki r.,"Chicago, IL",,3,15,0,9,4,0,0,2,4,2,1,"{'Tips': '3', 'Bookmarks': '48'}",0,December 2009,"{'Yelping Since': 'December 2009', 'Location': 'Chicago  IL'}",0,"{'TX': 1, 'Pu': 1, 'CA': 1, 'IL': 12}",4
dVZ8zSKQp9TZGiDQI-6wqg,Melissa M.,"Chicago, IL",“Acquiring taste is a talent for living”,45,22,9,13,1,2,3,3,43,10,8,"{'Bookmarks': '94', 'Firsts': '1'}",7,March 2008,"{'My Blog Or Website': 'iheartgemma.com', 'My Last Meal On Earth': 'Eggplant Parm', 'My Favorite Movie': 'The Lost Boys  The Professional', 'My Second Favorite Website': ""Zappos for handbags   shoes...I'm addicted"", 'Yelping Since': 'March 2008', 'Don’t Tell Anyone Else But...': 'Incredibly anal about spelling and grammer  except when intoxicated  like now.', 'Current Crush': ""It's always been Benicio Del Toro and Gary Oldman...is that weird"", 'Location': 'Chicago  IL', 'Find Me In': 'Wicker Park walking my dog', 'When I’m Not Yelping...': ""I'm creating cocktails at Prasino Wicker Park"", 'Why You Should Read My Reviews': 'I know shit', 'Most Recent Discovery': 'Txakolina...yummy', 'My First Concert': 'Pointer Sisters', 'The Last Great Book I Read': 'Bacchus and Me  Perfect Pairings...', 'My Hometown': 'Long Island  NY'}",0,{'IL': 22},1
oFB1UJnZ-pVtR-2Y4cSSlg,Miss M.,"Chicago, IL",,57,153,3,83,33,12,11,14,202,40,53,"{'Tips': '79', 'Firsts': '12', 'Review Updates': '18', 'Followers': '4'}",6,March 2009,"{'Yelping Since': 'March 2009', 'Location': 'Chicago  IL'}",0,"{'AZ': 1, 'IN': 10, 'WI': 1, 'OH': 16, 'IL': 120, 'MI': 2}",6
mXJYhHr6ktFM77tAtrANqw,Gloria T.,"Chicago, IL",“Hungry 50  of the time  hangry the other 50 ”,0,19,0,7,5,4,1,2,24,10,9,{},0,November 2010,"{'Yelping Since': 'November 2010', 'Find Me In': 'Ukrainian Village', 'My Hometown': 'Raleigh  NC', 'Location': 'Chicago  IL'}",0,"{'MO': 2, 'CO': 4, 'UT': 1, 'IL': 12}",4
KfNVS5PvlgeAryxl0OY27A,Dila C.,"Chicago, IL",,44,14,0,12,0,2,0,0,8,3,2,"{'Tips': '2', 'Bookmarks': '170', 'Firsts': '1'}",1,March 2008,"{'When I’m Not Yelping...': 'I try to be a super working mom', 'Why You Should Read My Reviews': 'I only review when I truly care', 'My Last Meal On Earth': 'Feta cheese and bread', 'Yelping Since': 'March 2008', 'My First Concert': 'Michael Jackson Dangerous Tour in Istanbul  Turkey', 'The Last Great Book I Read': '40 Rules of Love by Elif Safak', 'Location': 'Chicago  IL'}",0,"{'VA': 1, 'CA': 1, 'IN': 1, 'IL': 11}",4
xO-uJzyuXSDCP9uIiJKEGA,Mr M.,"Sycamore, IL",“Life is to short to eat mall food.”,19,64,4,34,20,5,2,3,36,11,11,"{'Tips': '27', 'Bookmarks': '47', 'Review Updates': '6', 'Firsts': '12'}",3,January 2011,"{'Yelping Since': 'January 2011', 'Why You Should Read My Reviews': 'I play no favoritism.', 'Things I Love': ""Dives  quality  mom and pop's"", 'Location': 'Sycamore  IL'}",0,"{'FL': 9, 'HI': 1, 'KY': 1, 'GA': 1, 'WI': 5, 'TN': 2, 'IL': 43, 'Sk': 1}",8
YkvC9UYhmddy2Jvid0iA_Q,Frankie T.,"Chicago, IL",,2,34,13,14,3,2,5,10,55,11,4,"{'Tips': '2', 'Bookmarks': '1', 'Review Updates': '1', 'Firsts': '1', 'Followers': '1'}",4,January 2013,"{'Yelping Since': 'January 2013', 'Location': 'Chicago  IL'}",1,"{'FL': 2, 'QC': 2, 'IL': 30}",3
IIZqY4z5i6pTFSHxauPcJQ,Candice R.,"Downers Grove, IL",,1,8,1,6,1,1,0,0,0,0,0,{},0,June 2016,"{'Yelping Since': 'June 2016', 'Location': 'Downers Grove  IL'}",0,{'IL': 8},1
onY0SO_5Zl0IjO6R4-SVrQ,Jean L.,"Chicago, IL",“Eat  Drink  Work  repeat.”,390,605,904,156,210,134,78,27,1275,667,694,"{'Firsts': '8', 'Lists': '8', 'Followers': '25', 'Tips': '36', 'Bookmarks': '16', 'Review Updates': '30'}",306,December 2009,"{'My Blog Or Website': 'Follow me on instagram  eatersnotfoodies', 'When I’m Not Yelping...': ""I'm watching the Laker game   or doing something musical"", 'Find Me In': 'Chicago  IL', 'Things I Love': 'Whiskey and Quality Beer.', 'Yelping Since': 'December 2009', 'Location': 'Chicago  IL', 'Current Crush': 'Francis R.', 'My Hometown': 'San Marino  CA'}",6,"{'CA': 6, 'IN': 1, 'WI': 4, 'TN': 4, 'MN': 3, 'IL': 121, 'MI': 11}",7
Gb9PYfkOLFhmjGiBJ51bIg,Lesley G.,"Nashville, TN",,47,1,0,0,0,0,0,0,0,0,0,{'Bookmarks': '11'},0,February 2015,"{'Yelping Since': 'February 2015', 'Location': 'Nashville  TN'}",0,{'IL': 1},1
