user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
xMggxZxtQkkeZqpLf2833A,H K.,"Chicago, IL",,2,16,0,6,8,1,1,0,10,1,1,{},0,March 2016,"{'Yelping Since': 'March 2016', 'Location': 'Chicago  IL'}",0,"{'MI': 1, 'IL': 7, 'TN': 1, 'KY': 7}",4
RtyDimVdIBwjGdQr0dti1w,Michele The Experimenter S.,"Chicago, IL",“Ill try it at least once”,9,331,0,102,161,54,6,8,217,62,65,"{'Review Updates': '7', 'Bookmarks': '34', 'Followers': '7', 'Firsts': '19'}",5,January 2009,"{'My Last Meal On Earth': 'Sabri Nehari on Devon in Chicago', 'My Hometown': 'Chicago  IL', 'My Second Favorite Website': 'chicagomag.com', 'The Last Great Book I Read': 'The Alchemist Paulo Coelho', 'Location': 'Chicago  IL', 'Yelping Since': 'January 2009', 'Current Crush': ""Ramekins. Quiches  chocolate lava cakes..what can't they do"", 'Things I Love': 'Fruit tarts  anthropology  The Economist  movies', 'When I’m Not Yelping...': ""I'm running in Lululemon"", 'My Favorite Movie': 'Up', 'Why You Should Read My Reviews': 'Frequent travel results in blocked credit card transactions', 'Don’t Tell Anyone Else But...': 'I love Agent Provocateur', 'My First Concert': ""I'm a fan of Broadway shows  philharmonic orchestras  and operas"", 'Find Me In': 'a library with my nose in a book', 'Most Recent Discovery': 'Korean spas'}",3,"{'DC': 3, 'NC': 4, 'MA': 4, 'CO': 6, 'CA': 2, 'MD': 2, 'IL': 76, 'FL': 5, 'NM': 3, 'CT': 42, 'GA': 1, 'NY': 2}",12
vsk_pAjVOVdJQqaC79m7Vg,Taylor T Bag W.,"Chicago, IL",,4,20,0,7,2,3,3,5,8,4,2,"{'Firsts': '2', 'Tips': '2', 'Followers': '1'}",1,August 2009,"{'Yelping Since': 'August 2009', 'Location': 'Chicago  IL'}",0,"{'MO': 1, 'IL': 16, 'TN': 1, 'CA': 2}",4
BLeydfSXHTbECfAjsEVMlA,Chester MidnightBBQ M.,"Chicago, IL",“United States of Asparagus”,1,64,4,38,15,7,2,2,44,7,15,"{'Review Updates': '1', 'Bookmarks': '846', 'Followers': '2'}",3,December 2014,"{'Things I Love': 'The smell of laundry exhaust on a cold winter day.', 'When I’m Not Yelping...': 'Spinning vinyl as DJ Tanner', 'My Hometown': 'Buffalo and Johnston', 'My Favorite Movie': 'Lots', 'Location': 'Chicago  IL', 'My First Concert': 'Orgone', 'Find Me In': 'my skin', 'Yelping Since': 'December 2014', 'My Last Meal On Earth': 'Together'}",1,"{'WI': 13, 'IL': 43, 'IA': 3, 'CA': 5}",4
XSkfroSCxsPQQQZOit4rhg,John El Johncito M.,"Chicago, IL",,0,13,0,6,3,1,1,2,7,2,1,{},0,July 2014,"{'Yelping Since': 'July 2014', 'Location': 'Chicago  IL'}",0,"{'DC': 6, 'IL': 4, 'NY': 3}",3
_0nG0ATSjihYHz7cAtz_sw,Erinn E.,"Chicago, IL",,0,4,2,3,0,0,0,1,3,0,0,{},1,August 2008,"{'Yelping Since': 'August 2008', 'Location': 'Chicago  IL'}",0,{'IL': 4},1
Ol-GKkXlLRGcp2DS_7sO0g,Mandy H.,"Chelsea, MI",,0,11,1,6,2,1,2,0,5,1,1,{'Firsts': '1'},0,April 2013,"{'Yelping Since': 'April 2013', 'Location': 'Chelsea  MI'}",0,"{'MI': 3, 'IL': 6, 'FL': 2}",3
LXdoSXl3yToAQWArfeHrZA,shamrock Shamrockbear B.,"Chicago, IL",,3,61,0,18,3,1,8,31,30,14,6,"{'Review Updates': '3', 'Bookmarks': '5', 'Tips': '2', 'Firsts': '9'}",1,January 2010,"{'Yelping Since': 'January 2010', 'Location': 'Chicago  IL'}",0,"{'MO': 1, 'IL': 58, 'GA': 1, 'MA': 1}",4
ULf_L3mflGIUjST6_BJfOA,Kiley S.,"Chicago, IL",,0,28,0,13,11,1,2,1,13,1,3,{},0,February 2016,"{'My Hometown': 'Carmel  CA', 'Yelping Since': 'February 2016', 'Location': 'Chicago  IL'}",0,"{'WI': 2, 'IL': 26}",2
KBQ2HlPvRA631hVmI5K7cQ,Htes P.,"Chicago, IL",,19,20,0,11,4,1,0,4,38,9,7,"{'Review Updates': '1', 'Bookmarks': '1', 'Tips': '2', 'Followers': '1', 'Firsts': '1'}",0,March 2013,"{'Find Me In': 'Chicago', 'Yelping Since': 'March 2013', 'Location': 'Chicago  IL'}",0,"{'IL': 17, 'FL': 3}",2
