user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
Jyichvmrrs1FM7LflM53dA,Carol W.,"Dublin, OH",,13,28,2,18,6,1,2,1,7,2,1,"{'Firsts': '2', 'Review Updates': '1', 'Tips': '4', 'Bookmarks': '4'}",0,April 2014,"{'Location': 'Dublin  OH', 'Yelping Since': 'April 2014', 'My Hometown': 'Dublin  Ohio'}",0,"{'OK': 2, 'CA': 8, 'IL': 1, 'MO': 1, 'TN': 2, 'OH': 11, 'NC': 3}",7
bk2HnwMXDhJ55PAF3A_8Ng,Tim TW W.,"Chicago, IL",,5,38,127,12,16,8,2,0,40,9,10,"{'Firsts': '3', 'Tips': '15'}",1,May 2015,"{'Location': 'Chicago  IL', 'Yelping Since': 'May 2015'}",0,"{'WI': 1, 'IL': 36}",2
nJs4-YKZr80sNybsu5BoXg,Michael Y.,"Rancho Palos Verdes, CA",,41,30,6,24,5,1,0,0,22,1,3,{'Tips': '1'},0,June 2015,"{'Location': 'Rancho Palos Verdes  CA', 'Yelping Since': 'June 2015'}",0,"{'NV': 2, 'CA': 26, 'IL': 1, 'AZ': 1}",4
sSG41ozcbsMGsF56ZomHgw,Pingting L.,"West Lafayette, IN",,186,20,47,19,1,0,0,0,10,2,6,"{'Bookmarks': '627', 'Tips': '4', 'Followers': '2'}",2,May 2012,"{'Location': 'West Lafayette  IN', 'Yelping Since': 'May 2012'}",0,"{'NY': 2, 'WI': 1, 'IL': 14, 'CA': 1, 'MO': 1, 'WA': 1}",6
4kU9frSEn3Bpow0rLrBPuA,Greg Y.,"Bensenville, IL",,0,5,2,4,0,1,0,0,0,1,0,"{'Bookmarks': '1', 'Tips': '1'}",0,December 2015,"{'Location': 'Bensenville  IL', 'Yelping Since': 'December 2015'}",0,{'IL': 5},1
_Re3-XiejKK9gpiBvvQQBg,Chris Big Red F.,"Chicago, IL",,7,82,59,26,24,21,9,2,21,7,4,"{'Firsts': '4', 'Review Updates': '4', 'Tips': '8', 'Lists': '1', 'Followers': '1'}",0,July 2007,"{'Things I Love': 'all foods', 'My Hometown': 'Here', 'When I’m Not Yelping...': 'I am at work.', 'Find Me In': 'Working Hard', 'Location': 'Chicago  IL', 'Why You Should Read My Reviews': 'Its the truth', 'Yelping Since': 'July 2007'}",0,"{'FL': 1, 'TX': 1, 'CA': 2, 'IL': 78}",4
1w9t2N68qJ_N39Y1mGSYrA,Alan L.,"Manhattan, NY",,25,83,36,20,38,19,4,2,79,71,32,"{'Firsts': '1', 'Review Updates': '3', 'Tips': '15', 'Followers': '2', 'Lists': '2', 'Bookmarks': '426'}",18,March 2011,"{'Things I Love': 'Haribo gummi bears  mashed peas  rice  fro yo  Thai food', 'My Hometown': 'Joplin  MO', 'Yelping Since': 'March 2011', 'Location': 'Manhattan  NY', 'Why You Should Read My Reviews': ""Because I really don't write that often."", 'When I’m Not Yelping...': ""I'm drowning my sorrows in a bowl of rice""}",1,"{'AK': 1, 'UT': 1, 'NY': 24, 'IL': 7, 'CA': 1, 'MO': 43, 'WA': 1, 'PA': 1, 'MN': 1}",9
DSM-ZzKgfaOx01YJa5Uzkw,Alisha M.,"Palos Heights, IL",,95,222,137,68,81,49,11,13,304,83,156,"{'Firsts': '4', 'Review Updates': '9', 'Tips': '8', 'Bookmarks': '75', 'Followers': '7'}",25,March 2013,"{'Location': 'Palos Heights  IL', 'Yelping Since': 'March 2013'}",2,"{'MS': 2, 'Qu': 1, 'IL': 138, 'MI': 9}",4
JrAdf9hULf97ZM2Z3q5gSg,Gustav R.,"Chicago, IL",,56,15,24,11,2,0,2,0,8,8,5,"{'Firsts': '2', 'Bookmarks': '11', 'Tips': '5', 'Followers': '1'}",5,October 2015,"{'Location': 'Chicago  IL', 'Yelping Since': 'October 2015'}",0,{'IL': 15},1
EPt9NxAW4Rt9-1uznaHzKw,Zion F.,"Irvine, CA",,57,24,9,15,4,2,2,1,12,6,6,"{'Review Updates': '1', 'Bookmarks': '13', 'Followers': '2'}",4,October 2013,"{'Location': 'Irvine  CA', 'Yelping Since': 'October 2013'}",0,"{'CA': 20, 'IL': 4}",2
