user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
14tbLiXgZ6K0MsF0V4PyzA,Stacey G.,"Chicago, IL",,0,30,1,10,11,6,3,0,24,1,3,"{'Followers': '1', 'Firsts': '1', 'Tips': '3'}",0,June 2010,"{'Yelping Since': 'June 2010', 'Location': 'Chicago  IL'}",0,"{'Ta': 1, 'IL': 29}",2
K39QxWgQqW1j8G001Hrxlw,Josh L.,"Marina Del Rey, CA",,0,17,0,13,2,0,0,2,9,2,2,{'Bookmarks': '38'},0,June 2010,"{'Yelping Since': 'June 2010', 'Location': 'Marina Del Rey  CA'}",0,"{'HI': 1, 'MA': 1, 'CA': 14, 'IL': 1}",4
DGoEiOBmDvyfYAB3R6JG2Q,Nicole F.,"Salt Lake City, UT",,68,168,31,69,68,24,6,1,132,44,59,"{'Followers': '5', 'Firsts': '4', 'Review Updates': '6', 'Tips': '18'}",24,July 2014,"{'Yelping Since': 'July 2014', 'Location': 'Salt Lake City  UT'}",2,"{'CO': 2, 'ID': 1, 'CA': 12, 'Sp': 1, 'NY': 1, 'MA': 3, 'LA': 14, 'NV': 3, 'OH': 5, 'UT': 94, 'IL': 7, 'BC': 2}",12
9I6xAVcYhvfwSmeFym6YZg,Julie G.,"West Simsbury, CT",,0,9,0,4,1,0,2,2,5,0,1,{'Tips': '4'},0,January 2012,"{'Yelping Since': 'January 2012', 'Location': 'West Simsbury  CT'}",0,"{'MA': 2, 'FL': 3, 'IL': 2, 'CT': 2}",4
ujS8dTsEWE-JG5GQnTcs6Q,Lauren C.,"Chicago, IL",,2,9,0,7,0,0,0,2,10,1,0,{},1,November 2009,"{'Yelping Since': 'November 2009', 'Location': 'Chicago  IL'}",0,"{'Pu': 1, 'VA': 1, 'IL': 6}",3
MtPGzQX_iSh72mgFqkVhEQ,Tom P.,"Chicago, IL",,8,12,1,7,4,0,1,0,3,2,1,{'Bookmarks': '16'},0,April 2015,"{'Yelping Since': 'April 2015', 'Location': 'Chicago  IL'}",0,{'IL': 12},1
WOAwjJ8JRvUBHU5wakNXkA,Bryan T.,"Wheeling, IL",,0,14,0,9,3,1,0,1,6,2,2,{'Followers': '1'},0,July 2016,"{'My Favorite Movie': 'Iron Giant', 'When I’m Not Yelping...': ""I'm lifting heavy things only to put them back down"", 'The Last Great Book I Read': 'Titan', 'Current Crush': 'West World', 'Most Recent Discovery': 'Breathing through my mouth during exercises increases my aerobic capacity', 'Why You Should Read My Reviews': 'I write what other dare only to think.', 'Yelping Since': 'July 2016', 'My Last Meal On Earth': ""Portillo's"", 'Find Me In': 'The Club', 'Don’t Tell Anyone Else But...': 'I pee way too often', 'My First Concert': 'Lady Gaga', 'Location': 'Wheeling  IL', 'My Second Favorite Website': 'google.com'}",0,"{'TX': 2, 'WA': 2, 'IL': 10}",3
qmiCQZH0A2V4_ONj1aqpiw,Oscar Q.,"Chicago, IL",,118,1,0,0,0,0,0,0,1,0,0,{'Tips': '1'},0,July 2016,"{'Yelping Since': 'July 2016', 'Location': 'Chicago  IL'}",0,{'IL': 1},1
UCJIJq4hYtIR0OImInwskQ,veronica m.,"Chicago, IL",,6,17,0,11,2,2,0,2,9,0,0,"{'Followers': '1', 'Firsts': '3', 'Bookmarks': '26', 'Review Updates': '2', 'Tips': '9'}",1,July 2009,"{'Yelping Since': 'July 2009', 'Location': 'Chicago  IL'}",0,"{'St': 1, 'IL': 16}",2
ql4E4Uy81uz7oK3VCQHtaw,Armando Z.,"Springfield, IL",,1,19,2,14,3,0,0,2,8,5,3,"{'Firsts': '1', 'Bookmarks': '3', 'Review Updates': '1', 'Tips': '1'}",0,November 2011,"{'Yelping Since': 'November 2011', 'Location': 'Springfield  IL'}",0,{'IL': 19},1
lmgfPvQnXOTald5_RD7iNw,Rooke H.,"Chicago, IL",,0,3,0,0,0,0,0,0,1,0,1,{},0,October 2013,"{'Yelping Since': 'October 2013', 'Location': 'Chicago  IL'}",0,{'IL': 3},1
A3e-8d5KFPAKI1DqqYMR9w,Monica D.,"Chicago, IL",,1,3,0,0,0,0,0,0,0,0,0,{},0,March 2015,"{'My Hometown': 'Chicago  IL', 'Why You Should Read My Reviews': ""Because i'm so freakin' cool"", 'Yelping Since': 'March 2015', 'Location': 'Chicago  IL'}",0,{'IL': 3},1
P1--f88UMv49IMQNIuCoSQ,Sade J.,"Chicago, IL",,30,6,3,6,0,0,0,0,0,0,1,"{'Firsts': '3', 'Bookmarks': '6', 'Tips': '3'}",0,October 2013,"{'Yelping Since': 'October 2013', 'Location': 'Chicago  IL'}",0,"{'AZ': 5, 'IL': 1}",2
YyBIJgXqPMNETyAGN8PR0Q,Wes T.,"Lafayette, CA",,90,7,0,6,1,0,0,0,0,0,0,"{'Firsts': '1', 'Bookmarks': '3', 'Tips': '1'}",0,April 2015,"{'Yelping Since': 'April 2015', 'Find Me In': 'Pilsen  Chicago', 'Location': 'Lafayette  CA'}",0,"{'TX': 1, 'CA': 2, 'IL': 4}",3
0vzz7DN8s487n6HGL7Olag,Will T.,"Chicago, IL",,1,18,4,2,6,5,4,1,9,2,2,"{'Review Updates': '1', 'Tips': '5'}",0,October 2013,"{'Yelping Since': 'October 2013', 'Location': 'Chicago  IL'}",0,"{'NV': 4, 'IN': 3, 'PA': 1, 'CA': 1, 'IL': 9}",5
lLGy0ZcBnr8DfQCYF4_9TQ,Stephen O.,"Cerritos, CA",,97,8,2,7,0,0,1,0,7,0,4,"{'Review Updates': '1', 'Tips': '6'}",0,February 2012,"{'Yelping Since': 'February 2012', 'Location': 'Cerritos  CA'}",0,"{'CA': 4, 'IL': 4}",2
g3Nfzz5zVFCiEi-O_RigkQ,Kenny Ken O.,"Chicago, IL",,7,55,0,31,17,6,1,0,36,19,25,"{'Firsts': '1', 'Bookmarks': '31', 'Review Updates': '2', 'Tips': '2'}",1,March 2012,"{'Yelping Since': 'March 2012', 'Location': 'Chicago  IL'}",0,"{'WI': 1, 'FL': 7, 'IL': 47}",3
