user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
GcEbT_oxOcfO4galDBqqmw,Geneva M.,"Justice, IL",,1,12,0,7,3,0,1,1,9,0,2,{'Bookmarks': '12'},0,May 2014,"{'Location': 'Justice  IL', 'Yelping Since': 'May 2014'}",0,{'IL': 12},1
Nxzirnzo02qbHYcLhq86Dg,Nick R.,"Park Ridge, IL",,0,22,0,11,4,4,2,1,17,1,5,{'Bookmarks': '7'},0,April 2013,"{'Location': 'Park Ridge  IL', 'Yelping Since': 'April 2013'}",0,"{'IL': 8, 'LA': 3, 'ON': 3, 'IA': 3, 'CO': 5}",5
rJ1wpupvgZwIwtE0yhPFnQ,Diane Di Fi M.,"Chicago, IL",“Seek Truth; Find Love”,1,40,0,20,12,4,2,2,60,6,15,"{'Firsts': '7', 'Bookmarks': '26', 'Review Updates': '3'}",3,July 2007,"{'Why You Should Read My Reviews': 'I have really good taste', 'Location': 'Chicago  IL', 'Don’t Tell Anyone Else But...': 'I watch Gossip Girl', 'My Hometown': 'Chicago  IL', 'My First Concert': 'Hall and Oates', 'The Last Great Book I Read': 'The Shack', 'My Last Meal On Earth': 'roast lamb and chocolate cake with chocolate frosting and chocolate sprinkles', 'My Second Favorite Website': 'facebook', 'Current Crush': 'always Billy Crudup ... and my husband', 'Yelping Since': 'July 2007', 'My Favorite Movie': 'Life is Beautiful', 'Find Me In': 'search of a good cup of coffee'}",0,"{'IL': 34, 'WI': 1, 'SC': 1, 'GA': 1, 'FL': 3}",5
iSXrdegmzzGnRAzUU2BYfg,Rebecca H.,"Lincoln, IL",,36,17,55,8,3,1,1,4,20,3,1,{'Bookmarks': '15'},2,July 2014,"{'Location': 'Lincoln  IL', 'Yelping Since': 'July 2014'}",0,"{'IL': 15, 'MO': 1, 'TN': 1}",3
kRWT6EVwL_keCgzTod3Avg,August aug B.,"Chicago, IL",“I hate you for your freedoms”,33,350,0,130,120,57,30,13,452,459,224,"{'Firsts': '6', 'Followers': '2', 'Tips': '1', 'Review Updates': '12'}",23,June 2009,"{'Why You Should Read My Reviews': 'cause they b grammatically good', 'Things I Love': 'black people  white trash  gang members  corporate chains  Walmart commercials  makin love etc', 'Location': 'Chicago  IL', 'Yelping Since': 'June 2009', 'The Last Great Book I Read': 'shantaram  confederacy of dunces', 'My Favorite Movie': 'shawshank redemption', 'Find Me In': 'bathrooms'}",5,"{'IL': 116, 'WI': 7, '40': 1, 'MI': 5, 'AZ': 3, 'NM': 1, '23': 1, 'ON': 1, 'TX': 2, 'IN': 2}",10
dbN_hz-kNABEBwJ832BK5w,Ismail I.,"Chicago, IL",,0,6,0,5,1,0,0,0,3,0,0,{'Bookmarks': '1'},0,March 2013,"{'Location': 'Chicago  IL', 'Yelping Since': 'March 2013'}",0,{'IL': 6},1
F7U9_Xmav5IbSNpUmligHw,Kristin Krissy S.,"Chicago, IL",,11,9,1,4,1,2,1,1,1,5,3,"{'Followers': '1', 'Tips': '2', 'Bookmarks': '13'}",1,April 2009,"{'Location': 'Chicago  IL', 'Yelping Since': 'April 2009'}",0,"{'IL': 8, 'KS': 1}",2
H5qQ1WxFJQRJRZAwp5WfYg,Bryce G.,"Mount Airy, MD",,0,14,4,10,2,2,0,0,1,1,0,{'Tips': '1'},2,June 2014,"{'Location': 'Mount Airy  MD', 'Yelping Since': 'June 2014'}",0,"{'IL': 2, 'HI': 4, 'PA': 1, 'MD': 6, 'DC': 1}",5
7wxgYrtReZQKKLmuu7NIlQ,Serey S.,"Richmond, VA",,15,5,2,3,1,0,0,1,9,1,1,{},0,May 2014,"{'Location': 'Richmond  VA', 'Yelping Since': 'May 2014'}",0,"{'IL': 1, 'VA': 3, 'BC': 1}",3
lPFL3f6bXyc0EliYclxN_w,Susan P.,"Chicago, IL",,6,88,6,19,47,13,7,2,63,11,14,"{'Firsts': '1', 'Followers': '1', 'Tips': '2', 'Review Updates': '2'}",10,August 2011,"{'Location': 'Chicago  IL', 'Yelping Since': 'August 2011', 'Things I Love': 'sushi  mexican  thai  fondue... etc.', 'My Blog Or Website': 'susietravelstheworld.blo…'}",2,"{'IL': 68, 'NY': 1, 'MI': 13, 'WI': 2, 'OR': 2, 'MA': 1, 'FL': 1}",7
