user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
uIilI2O6lhLXxxcLXM9Zow,Jim T.,"Chicago, IL",,0,25,9,8,13,2,1,1,24,4,6,{},2,December 2014,"{'Location': 'Chicago  IL', 'Yelping Since': 'December 2014'}",0,"{'IL': 9, 'LA': 5, 'NV': 6, 'FL': 4, 'CO': 1}",5
RfLIcx8_uD50_WjTL7mCMw,Jon A.,"Chicago, IL",,0,6,0,2,1,0,1,2,5,3,1,"{'Firsts': '1', 'Bookmarks': '1'}",0,July 2014,"{'Location': 'Chicago  IL', 'Yelping Since': 'July 2014'}",0,{'IL': 6},1
LaNNRKf5mncmXAKtz-DyXA,Frank Z.,"Chicago, IL",,6,135,13,110,5,3,1,16,165,160,60,"{'Firsts': '12', 'Events Submitted': '1', 'Review Updates': '18', 'Tips': '1', 'Bookmarks': '1', 'Followers': '2'}",9,July 2009,"{'Location': 'Chicago  IL', 'Yelping Since': 'July 2009'}",0,"{'IL': 100, 'AB': 4, 'IN': 1, 'CA': 7, 'MI': 7, 'BC': 2, '37': 1, 'GA': 1, 'MO': 2, 'WA': 1, 'Ca': 1, 'WI': 7, 'NY': 1}",13
RjOGc3xm70uOgJ_fruJbZQ,John D.,"Chicago, IL",,8,33,2,18,8,2,2,3,45,34,31,"{'Followers': '1', 'Tips': '2'}",2,October 2013,"{'Location': 'Chicago  IL', 'Yelping Since': 'October 2013'}",1,{'IL': 33},1
WGxjLdUht8OqCQGFPOmFdA,Don R.,"Bloomingdale, IL",,46,234,297,71,90,33,19,21,341,109,129,"{'Firsts': '13', 'Bookmarks': '109', 'Review Updates': '10', 'Followers': '9', 'Tips': '38'}",35,November 2013,"{'Location': 'Bloomingdale  IL', 'Yelping Since': 'November 2013'}",2,"{'IL': 111, 'WI': 7, 'NV': 7, 'IN': 2, 'TN': 3, 'MS': 1, 'MN': 5, 'OH': 3, 'NJ': 1, 'CA': 7, 'NY': 3}",11
hj-jUuoTCLgKF6PkQdVQDA,andrea v.,"Chicago, IL",,15,9,2,9,0,0,0,0,4,0,3,"{'Firsts': '2', 'Bookmarks': '266', 'Tips': '3'}",0,November 2009,"{'Location': 'Chicago  IL', 'Yelping Since': 'November 2009'}",0,{'IL': 9},1
fd3VurQj2cpXgYN895eQsQ,Nicole T.,"Chicago, IL",,3,32,8,20,4,4,2,2,27,10,9,"{'Review Updates': '1', 'Tips': '2'}",2,January 2013,"{'My Hometown': 'Chicago  IL', 'Location': 'Chicago  IL', 'Yelping Since': 'January 2013'}",0,"{'IL': 28, 'MI': 2, 'TN': 1, 'WI': 1}",4
xQf6QwCr_s5sdTGkA4Frmw,Alyce C.,"Chicago, IL",,0,17,0,6,7,2,1,1,26,14,5,{'Firsts': '2'},0,January 2009,"{'When I’m Not Yelping...': 'Playing games on facebook instead of working  just like the rest of you.', 'Yelping Since': 'January 2009', 'Don’t Tell Anyone Else But...': 'My guilty pleasure pasta is Spaghetti O\'s with ""meatballs.""', 'Current Crush': 'The Ponce Family.', 'My Second Favorite Website': 'upsidedowndogs.com', 'My Last Meal On Earth': 'Niu rou mian spicy.', 'Location': 'Chicago  IL', 'My First Concert': 'Huey Lewis and the News'}",0,{'IL': 17},1
bfzA3JjW0TuSXnlQaZ17sQ,Carol Sophie S.,"Chicago, IL",,0,21,0,7,1,3,3,7,39,9,6,{'Firsts': '3'},0,April 2011,"{'Location': 'Chicago  IL', 'Yelping Since': 'April 2011'}",0,"{'IL': 18, 'MI': 2, 'CA': 1}",3
hselL-DpzvPlWmPs3wJvSg,Bald G.,"Chicago, IL",,0,6,0,6,0,0,0,0,2,0,0,{'Tips': '1'},2,February 2016,"{'Location': 'Chicago  IL', 'Yelping Since': 'February 2016'}",0,{'IL': 6},1
