user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
pIDteVEMMpGwXgs6w8kBuw,Michael G.,"Woodstock, IL",,9,6,6,3,3,0,0,0,1,0,1,{},0,August 2014,"{'Location': 'Woodstock  IL', 'Yelping Since': 'August 2014'}",0,{'IL': 6},1
3vCSmX7zKSCjYM4QvaIDmg,Sammi C.,"Chicago, IL",,249,55,85,25,14,9,4,3,45,14,8,"{'Bookmarks': '41', 'Tips': '12', 'Firsts': '1', 'Followers': '1'}",7,March 2016,"{'Location': 'Chicago  IL', 'Yelping Since': 'March 2016'}",1,{'IL': 55},1
m-c_7d7gYWrrVHEhGQ-WPA,Megan B.,"Chicago, IL",,12,4,0,3,1,0,0,0,0,0,0,{'Tips': '1'},0,May 2011,"{'Location': 'Chicago  IL', 'Yelping Since': 'May 2011'}",0,{'IL': 4},1
stW4Z9H4kxn8_XcsrB0V_A,Alyssa B.,"Chicago, IL",,6,17,10,6,6,1,2,2,10,2,2,"{'Review Updates': '1', 'Bookmarks': '22'}",1,January 2014,"{'Location': 'Chicago  IL', 'Yelping Since': 'January 2014', 'My Hometown': 'Chicago  Illinois'}",0,"{'IL': 16, 'HI': 1}",2
G0BDlaWtX7A7Z1LpWqW1cQ,Iris M.,"Chicago, IL",,4,15,26,4,5,2,3,1,12,6,7,"{'Review Updates': '2', 'Bookmarks': '21', 'Tips': '5'}",0,November 2010,"{'Location': 'Chicago  IL', 'Yelping Since': 'November 2010'}",0,"{'IL': 13, 'NY': 1, 'FL': 1}",3
cVitpbprQZ1zihsZk8fLKg,Jacqueline A.,"Charlotte, NC",,1,9,0,3,1,3,2,0,7,4,4,{'Followers': '1'},1,March 2015,"{'Location': 'Charlotte  NC', 'Yelping Since': 'March 2015', 'My Hometown': 'Charlotte  North Carolina'}",0,"{'IL': 3, 'NC': 3, 'SC': 3}",3
KKzd9eytRiP4nqh5HX8SGg,shimon simon m.,"Chicago, IL",,20,30,18,30,0,0,0,0,68,6,16,"{'Review Updates': '1', 'Bookmarks': '45', 'Tips': '3', 'Firsts': '3', 'Followers': '2'}",1,August 2011,"{'Location': 'Chicago  IL', 'Yelping Since': 'August 2011'}",0,"{'IL': 26, 'CA': 1, 'NY': 2, 'St': 1}",4
fiHd0MjLbb5KiBtHto_fXg,Brian K.,"Chicago, IL",,62,79,1,22,22,18,12,5,182,113,74,"{'Review Updates': '20', 'Bookmarks': '72', 'Followers': '1'}",12,September 2013,"{'Location': 'Chicago  IL', 'Yelping Since': 'September 2013'}",2,"{'IL': 70, 'IN': 8, 'FL': 1}",3
1jkXOL-lWf368GZ5k94uRQ,Kevin A.,"Cumming, GA",,0,1,0,0,0,0,0,0,0,0,0,{},0,September 2016,"{'Location': 'Cumming  GA', 'Yelping Since': 'September 2016'}",0,{'IL': 1},1
VolC85ynjTvszKGDo4t1qw,Felice G.,"Chicago, IL",,26,69,0,8,23,11,17,10,79,24,14,"{'Review Updates': '7', 'Bookmarks': '2', 'Firsts': '1'}",4,February 2008,"{'Location': 'Chicago  IL', 'Yelping Since': 'February 2008', 'My Hometown': 'chicago', 'Find Me In': 'fulton river district'}",0,{'IL': 69},1
N2X6uty3yPXWjiBwgbYkZA,Marshall R.,"Chandler, AZ",,1,66,37,27,25,6,6,2,19,2,7,"{'Review Updates': '2', 'Tips': '7'}",1,September 2013,"{'Location': 'Chandler  AZ', 'Yelping Since': 'September 2013'}",0,"{'IL': 8, 'CA': 7, 'AZ': 51}",3
m-CMWjxW6ptiSvqQLeRRNg,Deborah S.,"Burbank, IL",,1,8,7,3,1,0,0,4,5,2,1,"{'Bookmarks': '30', 'Tips': '11', 'Firsts': '1'}",0,May 2011,"{'Location': 'Burbank  IL', 'Yelping Since': 'May 2011'}",0,{'IL': 8},1
s2DeHb2TXqUFuptFMtHQUQ,Xiao W.,"Ithaca, NY",,0,7,1,3,2,1,0,1,1,1,0,{'Tips': '1'},0,October 2012,"{'Location': 'Ithaca  NY', 'Yelping Since': 'October 2012'}",0,"{'IL': 6, 'CA': 1}",2
QR2b-wugyec-PLB5EamLEw,Rui Y.,"Chicago, IL",,12,21,0,9,6,0,5,1,6,2,2,{'Bookmarks': '34'},0,December 2013,"{'Location': 'Chicago  IL', 'Yelping Since': 'December 2013', 'My Hometown': 'Chicago  Illinois'}",0,{'IL': 21},1
0ebJ1ZRBqd3wegm91HXncg,Claire L.,"Lakeview, Chicago, IL",,9,3,5,0,0,0,0,0,0,0,0,{'Bookmarks': '199'},0,October 2012,"{'Location': 'Lakeview  Chicago  IL', 'Yelping Since': 'October 2012'}",0,{'IL': 3},1
V-zlSrgUwtoqpTB1VVPJLw,Sharon S.,"Chicago, IL",,0,8,1,5,1,1,1,0,2,0,0,{'Tips': '2'},0,July 2013,"{'Location': 'Chicago  IL', 'Yelping Since': 'July 2013'}",0,{'IL': 8},1
9WZYpTTHNxOND9BDOLq7wQ,Jeremy B.,"Chicago, IL",,1,38,2,20,6,4,4,4,8,2,2,"{'Tips': '2', 'Firsts': '1'}",1,February 2015,"{'Location': 'Chicago  IL', 'Yelping Since': 'February 2015'}",0,"{'MI': 10, 'IL': 20, 'NV': 6, 'MN': 1, 'WI': 1}",5
nAflQPqFHm4dN6ZyEq9_lg,Fletcher Delicious M.,"San Francisco, CA",,14,48,6,8,19,11,6,4,41,12,14,"{'Review Updates': '1', 'Bookmarks': '7'}",3,September 2009,"{'Location': 'San Francisco  CA', 'Yelping Since': 'September 2009'}",0,"{'IL': 34, 'CA': 2, 'NY': 2, 'QC': 3, 'MI': 1, 'Bo': 1, 'NV': 1, 'ME': 3, 'WA': 1}",9
uurkQwoaKffLco0YtO2i9Q,J J.,"Chicago, IL",,0,23,5,10,2,5,3,3,12,2,2,"{'Bookmarks': '99', 'Tips': '3'}",0,June 2012,"{'Location': 'Chicago  IL', 'Yelping Since': 'June 2012'}",0,"{'IL': 19, 'LA': 2, 'HI': 1, 'WI': 1}",4
quqiiXqtZgRRj868pTehqw,Jenny T.,"San Diego, CA",,20,11,18,11,0,0,0,0,1,0,0,"{'Bookmarks': '10', 'Tips': '1'}",0,March 2012,"{'Location': 'San Diego  CA', 'Yelping Since': 'March 2012'}",0,"{'IL': 2, 'CA': 9}",2
ZZHpELqXc2dIDwj5DfmKZA,Raashida T.,"Chicago, IL",,4,1,1,0,0,0,0,0,0,0,0,{},0,February 2016,"{'Location': 'Chicago  IL', 'Yelping Since': 'February 2016'}",0,{'IL': 1},1
mjwoKtngWfP0SIdW1cFWcg,Dineshkumar P.,"Chicago, IL",,7,12,0,6,2,0,1,3,13,5,2,{},1,January 2015,"{'Location': 'Chicago  IL', 'Yelping Since': 'January 2015'}",0,"{'IL': 11, 'WI': 1}",2
ybQq4C1p9wklAPlvCN30YQ,Nate Chicago Board Games S.,"Chicago, IL",,13,31,8,15,9,2,2,3,45,3,12,"{'Bookmarks': '3', 'Tips': '5', 'Firsts': '3', 'Followers': '1', 'Review Updates': '1', 'Events Submitted': '19'}",3,March 2009,"{'Things I Love': 'board games', 'Location': 'Chicago  IL', 'Yelping Since': 'March 2009', 'Find Me In': 'various places in Chicago'}",0,"{'IL': 20, 'NY': 2, 'MA': 2, 'TN': 1, 'WI': 1, 'OH': 1, 'WA': 3, 'NM': 1}",8
D3EZmmHIARuVLb8uzUJi0A,Michelle C.,"Arcadia, CA",,188,15,14,10,2,1,0,2,25,10,13,"{'Review Updates': '1', 'Bookmarks': '9', 'Tips': '9', 'Followers': '1'}",5,March 2014,"{'Location': 'Arcadia  CA', 'Yelping Since': 'March 2014'}",0,"{'IL': 1, 'GA': 1, 'CA': 5, 'MA': 1, 'FL': 4, 'PA': 3}",6
