user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
qQQBCSz3xLVVIzG2hIrtJw,Cynthia L.,"Chicago, IL",,0,6,0,3,1,0,0,2,1,0,0,{},0,November 2011,"{'Location': 'Chicago  IL', 'Yelping Since': 'November 2011'}",0,"{'IL': 3, 'VA': 3}",2
jUgKEbjgaGUcatBDgwt6Hw,Marc D.,"Chicago, IL",,1,122,98,72,28,11,5,6,31,11,12,"{'Tips': '120', 'Firsts': '37', 'Bookmarks': '408', 'Review Updates': '15'}",3,March 2012,"{'Location': 'Chicago  IL', 'Yelping Since': 'March 2012', 'Why You Should Read My Reviews': 'We share what the business is really like because we spend our money there'}",0,{'IL': 122},1
QY2NcCxLKUe1CaS277PeNg,Kianna M.,"Chicago, IL",,65,1,0,0,0,0,0,0,1,0,2,{},0,March 2016,"{'Location': 'Chicago  IL', 'Yelping Since': 'March 2016'}",0,{'IL': 1},1
keEgXtnJHmvkpxmPnoIcbg,Clare J.,"Chicago, IL",,1,9,1,4,1,0,0,4,14,19,3,{},0,October 2011,"{'The Last Great Book I Read': 'Why men Love', 'Yelping Since': 'October 2011', 'My Hometown': 'Chicago  IL', 'My Favorite Movie': 'Stella', 'My First Concert': ""Budwiser Super Fest in the 90's feat Jodeci and Mc Hammer"", 'Location': 'Chicago  IL', 'Current Crush': 'Teheeeheeee', 'When I’m Not Yelping...': 'Taking a nap', 'My Last Meal On Earth': 'Tacos feen', 'Things I Love': 'Capri suns  cotton candy  martinis', 'Most Recent Discovery': 'My boss is a secret Fatty but prides himself of being a health nut', 'Find Me In': 'New York  Chicago', 'Don’t Tell Anyone Else But...': 'When I laugh 2 hard I....'}",0,{'IL': 9},1
w-wPsNbcn3KfM_VCGClp7Q,Ricardo H.,"Elmwood Park, IL",,0,3,0,0,0,0,0,0,1,1,1,{},0,April 2014,"{'Location': 'Elmwood Park  IL', 'Yelping Since': 'April 2014'}",0,{'IL': 3},1
EtcrEc9Vulu8mLHW1Nb5MQ,Kristin C.,"Chicago, IL",,62,22,12,14,6,0,0,2,33,16,6,"{'Tips': '12', 'Firsts': '3', 'Followers': '1', 'Bookmarks': '273', 'Review Updates': '1'}",5,November 2011,"{'Location': 'Chicago  IL', 'Yelping Since': 'November 2011'}",0,"{'IL': 17, 'NY': 5}",2
bbynRPhP7GltgCL-dOIpDg,Maggie K.,"Cincinnati, OH",“Epicurean Escapader”,46,459,1691,189,160,79,24,7,347,84,153,"{'Tips': '63', 'Firsts': '32', 'Followers': '17', 'Bookmarks': '573', 'Review Updates': '40'}",94,May 2014,"{'The Last Great Book I Read': ""The Omnivore's Dilemma"", 'Yelping Since': 'May 2014', 'Why You Should Read My Reviews': 'I passionately love food.', 'Things I Love': 'Boca  Sushi  Passionate and Adventurous Chefs  Salted Caramel  and Downtown', 'My Second Favorite Website': 'A book.', 'Most Recent Discovery': 'Rotating Oysters at the Anchor', 'Location': 'Cincinnati  OH', 'My Favorite Movie': 'Eulogy', 'When I’m Not Yelping...': 'Eating', 'My Last Meal On Earth': ""The Entire Menu at Boca ate leisurely over the day or my Uncle's ribs."", 'Find Me In': 'Anywhere with Good Food'}",3,"{'OH': 88, 'MD': 8, 'KY': 13, 'IL': 18, 'LA': 10, 'MO': 13}",6
p9H0BKquTJAOixz0pWRJIg,Thomas W.,"Chicago, IL",“Ignores Gravity   Languishes in Ennui”,17,36,1,8,6,8,8,6,209,396,120,"{'Followers': '11', 'Bookmarks': '688'}",37,October 2009,"{'My Favorite Movie': 'Apocalypse Now', 'Yelping Since': 'October 2009', 'My Hometown': 'Chicago', 'Don’t Tell Anyone Else But...': 'The Bodyguard is a great movie', 'My First Concert': 'Billy Joel', 'Location': 'Chicago  IL', 'Current Crush': 'Chorizo', 'When I’m Not Yelping...': ""I'm thinking about yelping"", 'The Last Great Book I Read': 'American Psycho', 'My Blog Or Website': 'wish i had one', 'Why You Should Read My Reviews': ""I'm trying to keep it real."", 'My Last Meal On Earth': 'Your face', 'Most Recent Discovery': 'Sunlight', 'Things I Love': 'laughter   freaks', 'Find Me In': 'the future...'}",0,"{'DE': 1, 'VA': 2, 'MD': 1, 'IL': 10, 'DC': 21, 'CA': 1}",6
3yrfaoJsYXCAXBMsD7SkyQ,He M.,"Chicago, IL",,0,4,0,3,1,0,0,0,2,2,2,{},0,April 2016,"{'Location': 'Chicago  IL', 'Yelping Since': 'April 2016'}",0,{'IL': 4},1
x7_bU9XeLioxSGzo3IyNQg,Joey P.,"Clarendon Hills, IL",,0,6,0,5,1,0,0,0,0,0,0,{},0,June 2016,"{'Location': 'Clarendon Hills  IL', 'Yelping Since': 'June 2016'}",0,{'IL': 6},1
