business_id,username,user_id,review_id,review_text,review_date,total_words,review_rating,cal_affin_rating,cal_valder_rating,affin_word_score,cal_valder_compound,cal_valder_pos,cal_valder_neg,cal_valder_neu,need_inspection,no_of_text_chars
dianas-red-hots-carol-stream,Alejandro G.,gF4s68GITheVd0llkT8zYw,4AZM8t21pbRVuBiTPzxJnQ,"and again the guys at dianas red hots through down with the beat breakfast ever. 
these guys dont even sell breakfast but went out of there way to make what i wanted.
would recommend to every one in the carolstream, glendale hts area",25/11/15,27,5,1,1,-16,0.3612,0.2,0.0,2.8,YES,233
dianas-red-hots-carol-stream,George M.,FvfPMvfcW5M5Be4YWl8OqA,C-OVS_oFDwwY_lnjzi8BXw,"Date of my visit: 31-August-2016
Time of my visit: Lunch

Let me start by saying, this was not my first time here...  I remembered why it took me this long to come back...  It might be awhile before I come back again...

I always liked little moms &amp; pops type places.  My first test is always to try the gyro.  I ordered gyro, fries and a drink.  Total came under $8 with tax, I thought that was reasonable.  My first reaction was to reach for my AMEX, oops they didn&#39;t take it.  That was a strike one!  Look, I get it, it&#39;s expensive to take that card, but either take them all or be a cash only.  They were busy, so it took them a few minutes to get to me.  I asked my order to be for here and instead I get it to go, at least they apologized.  Normally, it would not be a big deal, but I have yet to get my order correctly at this place (usually I get no onions on my gyro, since I have to go back to work, so either screw no onions up or something like for here or to go).

On to the food, the fries were average and nothing special.  Gyro meat was a bit dry and average.  I have had better gyros.

Honestly, I am not sure when I&#39;ll come back again, but I will try something else and some point, I just need to remember not to reach for my AMEX.  Overall C-.",31/08/16,157,3,1,1,3,0.2799,0.8840000000000001,0.7929999999999999,13.322000000000001,No,1278
dianas-red-hots-carol-stream,Jerry E.,Z6rkBpkWBRw_vYke1tbKxg,P7dMKgo4k8BwBBdo7x6IbQ,"If you&#39;re looking for a hot dog joint in the burbs, give this place a shot. It&#39;s better than all the others in the Carol Stream area. 

It&#39;s a little hole in the wall, with a small dining area. I&#39;ve been going here for about 10 years. It&#39;s family owned, and the staff is very friendly. 

They offer just about everything you would expect from a good hot dog joint, and I&#39;ve never had anything bad off their menu. 

Their steak sandwich is killer, the burgers are good, they also have really, really good gyros. They also offer tacos, burritos, and that have menudo on the weekends. 

The prices are great too. Another reason I keep going back. Not like Scooby&#39;s down the road, who have a two hot dog special for $9.99.....",02/07/16,92,4,1,3,1,2.5808,1.6700000000000002,0.312,9.019,No,750
dianas-red-hots-carol-stream,Amy H.,hkb5eTgdXQ_CNtGmWBaq1A,y2bIplfhMNoSvbrFUJcKCQ,"The burger was alright. I would say they meal was really cheap though. I think the place could use some fixing up. It looked run down and old. They had great combo deals though, which is great for someone on a budget.",10/09/16,29,2,2,2,15,1.0981,0.827,0.0,4.173,No,217
dianas-red-hots-carol-stream,Tim H.,zCASNH25GTirvxqtmzuVVw,2mpmyRQiC-vDs2crE_g0TA,"Was in the mood for a chili cheese dog and figured with the high marks, this place would shine. Not sure why he wrapped up everything in a bag to-go, I was dining in. Tried to unfold the mess that was the dog. Onion rings are generic and he tried to charge me a $1 for a cup of water. I paid $7.81 for a very disappointing meal. I think they may appeal to a different style customer. At least I can remove them from my bookmarks. No warm fuzzy feeling from the staff.",03/04/16,56,2,1,-1,-9,-1.092,0.354,1.0190000000000001,6.627,No,467
dianas-red-hots-carol-stream,Robert G.,5Lwp4dv_yxLYoh9zihelWA,iKrBohQA7xJ-9cc5vs59IQ,"Decent food for super, super cheap.

I got a cheeseburger and fries with a horchata. Because I could. It set me back $6.72, which is nothing short of amazing if you keep track of beef prices like I do.

The burger was pretty good. It&#39;s hard for me to describe a run-of-the-mill, hole-in-the-wall burger without using more hyphens, so I&#39;ll just say that it was a good burger. Fresh lettuce and nice, melty cheese.

The fries tasted slightly off. I can&#39;t tell you how, because my wife didn&#39;t think they tasted off, but to me I thought maybe some of the flavors from other fried foods leaked into the oil.

The horchata was very, very good, cold, cinnamon-y and exactly what I was looking for.

Overall though, it&#39;s pretty difficult to beat Diana&#39;s - which, by the way, appears to be run by a Hispanic dude, and I wasn&#39;t sure if red hots were actually on the menu - at this price point. I&#39;d come back.",18/05/15,111,4,2,3,19,2.4192,2.41,0.398,9.192,No,930
dianas-red-hots-carol-stream,Ken D.,IiqwP-LGZ6ok0tZX7_yM4A,5fIgRKYGWtETNzj0UbXKZA,"I have been here so many times they actually recognize me when I come in.

This place has a really weird menu but I am seeing more of this. They have Mexican, American and a little Greek selection. I have tried a few and am a fan.

The service is super friendly. The food is always perfect. Everything is cooked to order so there is no cold food or old food!

The hot dogs are their specialty. Typical Vienna dog but they do it all so well. It comes with fries at no extra charge. I have had their gyros, tamales and as I mentioned hot dogs. All were good and I trust that everything else in there menu, which is huge by the way, is going to be just as good.

Looking forward to my next visit.",22/11/14,76,4,2,3,11,2.2954999999999997,2.148,0.534,10.318000000000001,No,693
dianas-red-hots-carol-stream,Julie S.,C-mO1uOQHLdrUXmFRpbQqw,qNrn8IoyWeff7yqYIvSCNQ,"Best fast food restaurant around the area recommend it... I love the hamburgers they got 
Also good deals good price",27/12/15,16,5,2,1,13,0.9493,0.544,0.0,0.456,No,116
dianas-red-hots-carol-stream,Sara L.,OA0w_aV8lSPn80mDTWkNHQ,SVXkNjQlY-PsSh1dnEwBtw,"From the outside this place looks a bit sketchy but their food is really good! Our group had tacos, gyros, and an italian beef &amp; we were all pretty happy with what was ordered. The gyro I had was awesome, I&#39;d definitely come here again next time I want some tasty &#34;cheat&#34; food!",16/04/16,34,5,1,3,8,2.2756,0.937,0.0,2.0629999999999997,No,293
dianas-red-hots-carol-stream,Cory H.,lFWthr6uBqdcHaFVRBeWYw,A5fR_Ge70qUS-Mc4W6vc5w,"This place has it all.  Anything from Gyros and Hotdogs to Mexican food and steak sandwiches.  Ive tried tons of stuff on the menu and everything is always great.  Try the tacos, believe it or not they are awesome.  The prices are super cheap and the portions are huge.  The owner is very friendly as well.",20/09/15,35,5,2,2,20,1.556,1.2309999999999999,0.268,4.501,No,306
