business_id,username,user_id,review_id,review_text,review_date,total_words,review_rating,cal_affin_rating,cal_valder_rating,affin_word_score,cal_valder_compound,cal_valder_pos,cal_valder_neg,cal_valder_neu,need_inspection,no_of_text_chars
buffalo-wild-wings-bloomingdale,Jill R.,Mn3BSaLSnbZNZViRv0u08w,rmHtqI3V0qPs1tyuFN3xTg,"I come here to watch football almost weekly. Service here is great! My waitress Hayley is the best!! She remembers me and my order and is so sweet! I will keep coming back just for her!

Ps, I really enjoy their wild sauce on traditional wings and potato wedges",11/09/16,32,5,2,3,22,2.5309000000000004,1.6400000000000001,0.0,4.36,No,261
buffalo-wild-wings-bloomingdale,Andrey B.,iYd_2c3tfKyZYfRrOIw5zQ,spIco_A-D36U6s2yqrfI9Q,"This is the worst BWW I have ever been to.. Very sad since I&#39;m a huge fan.. I ordered a large boneless meal for carry out and specifically asked for extra sauce.  
When I got home, I was sorely disappointed to find that not only was there NOT extra sauce, it was even less than you would normally expect.
I called over to speak with the manager who never apologized. He said the amount of sauce was relative which is bonkers considering my wings were bone dry.  He offered to make another batch for me but this was completely inconvenient for me as I had plans for the rest of the evening.  An offer for a future discount, a coupon, even a simple apology would have sufficed..

Shame...",09/05/16,72,1,1,-1,-14,-1.9491,0.157,0.641,5.202,No,690
buffalo-wild-wings-bloomingdale,Sam S.,8zEjw-prXaZ3JHCkECIu7Q,cTABLxR_kHQ2pfsJ4TdBfQ,Kyle is the best bartender/server at this restaurant! I highly recommend sitting in his section,17/10/16,9,5,1,2,5,1.0897,0.749,0.0,1.251,No,95
buffalo-wild-wings-bloomingdale,Daniela J.,EnlQ4VzDKjRlW4723uxSuA,1M6-I5crP-4aWYtSLZe0Dw,"Found a cockroach in my wings. Fucking nasty
Update called the restaurant manager tried to get smart w me. I am calling hr tmw will keep ppl updated about this restaurant. Nasty dirty restaurant",29/06/16,26,1,1,-1,-8,-1.0523,0.163,1.1019999999999999,2.7359999999999998,No,194
buffalo-wild-wings-bloomingdale,Aaron M.,lucYx3XWSkCrp_yLE83opQ,QlqpIKiXf15a0C26ySrCkQ,First time at this location and had a horrible experience. Took at least 20 min just to get some drinks and when the drinks came they weren&#39;t what we ordered. When reanne asked if we were ready to order we replied yes after taking our order she replied with there is a long wait for food over 25 minutes minimum. After taking our order she never returned to ask if we needed anything else. About 30 minutes later she returned with the food dropped it off and and about 10 minutes later she came with the checks saying &#34;take your time no rush.&#34; 5 minutes after that while still eating she asks if we had the payment ready. Seemed pretty rushed to me. Anyways I wish I could rate it below 1 star but it&#39;ll have to do won&#39;t be returning to this location ever which is unfortunate seeing as it is so close to home.,27/09/16,79,1,1,1,-3,0.16830000000000006,0.8210000000000001,0.495,6.684,No,830
buffalo-wild-wings-bloomingdale,Irena R.,1_HDOuUKmWg2yDbSkNKsGg,OOD0BRBs7AvFIpKKGUw_qg,"One dollar for a traditional wing. Overpriced? I think so. Not to mention they always forget to include celery with my order when I specifically ask for them. Oh well, their business is booming anyway so they don&#39;t care. Just my two cents.",15/05/16,29,2,1,0,8,-0.4266,0.15,0.313,5.537,No,243
buffalo-wild-wings-bloomingdale,Sara B.,mZM6-YQ8ZAPxugps1WPesQ,0N8Rrpf2MjnT2fVeJUDb-g,"I&#39;ve been to Buffalo Wild Wings a bunch of times. This was my second time at the Bloomingdale location. Our waitresses name was Reanne. We came in at 11:00 pm on the 27th of September. We sat our table for twenty minutes no one came to ask if we&#39;d like drinks, after we got our drinks Reanne kept telling us that it would be a long wait for food. Which was fine we told her that was ok. We didn&#39;t get our food for maybe 25 minutes which was ok. During that entire 25 minutes she did not stop by once to ask if we would like refills. After we got our food she disappeared and did not come back at all for another 20 minutes and then just to give us our checks. Then she came back five minutes later asking if we&#39;re ready for the bill. At the point we were still not done eating and hadn&#39;t gotten our refills. I understand that it gets busy and it gets stressful sometimes. But we were very patient and respectful and we got really crappy service because it seemed like Reanne was just focused on going home. Not acceptable.",27/09/16,109,1,1,1,5,0.9736999999999999,0.772,1.21,10.019,No,1042
buffalo-wild-wings-bloomingdale,Jackie H.,xPrk-iDVXTe6uFAKUIzQiA,Myvl-pPIxvARc7cGR9hKiQ,"Literally the worst service I have experienced. Came last night at 7 PM on a boneless Thursday night, which I realize means the place is busier than usual, but what happened to my group is just unacceptable. We were seated and ordered our drinks immediately, and about 5 minutes later placed our orders, so far, so good. Then an hour later, our food still hasn&#39;t come. It is now approximately 8 PM. Our waitress did not come check on us or update us at all during that hour. Finally someone who was not our waitress delivered our wings to us by basically throwing them on the table, and then quickly turns around and walks off. At this point we are starving, and look at our table and realize... We have no napkins and no silverware. So we hope that our waitress will come by soon so we can ask for some. She walked by our table several times and we were unsuccessful in waving her down. We also tried to get the attention of other servers, who looked is DIRECTLY in the eye, and then did not stop and ask what we needed. I also did not see a manager during this time, if I had I would have attempted to get their attention. So finally, FIFTEEN minutes later, we get the attention of our waitress who brings us silverware a few minutes later. By now our food is cold, but whatever, we were starving. Halfway through eating our waitress does check on us, and she says she will bring us more water. That never happened. We finish and ask for boxes and our checks. Checks come, we pay, but no boxes. We wait another 20 minutes before we are able to flag someone down to get us boxes. Food was good, service was awful.",24/06/16,181,1,1,-2,-11,-2.0551,0.72,2.051,17.229,No,1618
buffalo-wild-wings-bloomingdale,Erick A.,0VDfzAJmCSSoEoB0EZAunQ,2lLUvVBj-AUTPYbh25ORbA,"We live in the middle of 2 Buffalo Wild Wings &amp; always wonder on which one to choose, but by FAR this one is our favorite! On our way here, my friend was telling me on how awesome of service he got last time &amp; luckily enough... He (we) got the same server. Sarah was AMAZING, extremely friendly &amp; super nice! We both had awesome drinks, food &amp; best of all... Service! Thanks Sarah... We will come and ask for you next time :) P.S... This isn&#39;t the first time I have great service, this location is amazing!!! :)",20/07/16,70,5,2,5,41,4.7413,3.2329999999999997,0.0,2.767,No,531
buffalo-wild-wings-bloomingdale,Mikey A.,vssQLocl48K3WK2X-DmieA,Jjvm3nhxQLXLAea8C79LNg,"This is one of my favorite Buffalo Wild Wings! I always go out of the way to come here for their exceptional service. The staff is responsive to your needs, charismatic, and friendly! It really makes the whole visit much more enjoyable. The food is good quality too, always warm and fresh, at least from what I&#39;ve seen. I have been served by Sarah, who has provided above and beyond good service each and every time I come. She brings things for you before you even ask and always has a smile on her face! Keep up the good work!",20/07/16,63,5,2,4,16,3.7995,2.105,0.0,5.895,No,532
buffalo-wild-wings-bloomingdale,Katie G.,xiu8VdTyI21fxV79TrdF3w,UEoUu1_nE8u1BUxmwQOnmw,"This restaurant smelled so bad walking in, we turned around and walked out. Almost like vinegar, or urine. Not sure what was going on there. Not appetizing at all.",26/07/16,20,1,1,0,-10,-0.6132,0.356,0.518,3.126,No,163
buffalo-wild-wings-bloomingdale,Dave A.,V8RhT7Hm08nAAUL2-PZq_A,BKRQ82V34PELv1al6NWhbw,"All places have issues.  Overall I have been lucky at the bloomingdale location.   
When they have messed up.  They have fixed and made right.   The capitan or manager cured.  
I like the asain zing.   More well done.   
If anything is wrong make them start all over.. 
Because of fixing issues they went from three to 4 stars.  

Well done and asain zing...   carrots not celery.",10/02/16,44,4,1,1,0,0.5775999999999999,1.5170000000000001,0.522,6.961,No,380
buffalo-wild-wings-bloomingdale,Gina D.,xE9EdQPf6F8w2C-A54AWYQ,OvoLc5A59k7csos-t5EgFg,"Let&#39;s see, so it&#39;s bdubs which means of coarse the food is going to be delicious. However this was one 9f the worst buffalo wild wings I have ever gone to. First, we were waiting over 20 minutes to be seated and they gave our table to someone else instead and we needed to waiting longer, the waiter was not the best and honestly was not very smart. They messed up from friends order. And our appetizer. 

When you trying to apply for a bdubs staff position, there is an online math and reading test but I swear that there are not many people that seem to have a brain that would at this location, or bdubs in general. I will not be going to this location ever again.. bad service is a bad experience. 

Two thumbs down!!!",06/12/15,80,1,1,-1,-32,-1.1726,0.5940000000000001,1.03,6.3759999999999994,No,730
buffalo-wild-wings-bloomingdale,Kim M.,VaDDhoa-IGKj3BMCHUxc4Q,1k4fYYAOySosZ0A7gp_PQA,"I am pretty sure that when you ask for your wings to be &#34;extra wet&#34; - the people in the kitchen read it as &#34;no sauce&#34;. Every single time we have gotten wings the last year, we&#39;ve had to tell them to put more on so the wings were just barely covered.

This last time, the employee tried to not even let me look at the wings before we left, almost as if she already knew it was going to be an issue.

To add to the cheapness, they&#39;ve apparently determined that a side of fries should consist of less than a half cup.

We have given it enough chances.",08/06/15,63,1,1,2,-11,1.0529,0.575,0.077,4.349,No,572
buffalo-wild-wings-bloomingdale,Lauren M.,k_tj2PwGbQk6ygjK9Q83Xg,r3O9inU36co8D2C4hpjt9w,"I ordered from this location today and when biting into my nachos immediately felt something weird in my mouth, when I spit it out there was a screw in my hand! 
I worked for this company for years and love the food, but this is absolutely unacceptable!",07/02/16,24,1,1,0,-20,-0.14400000000000002,0.239,0.331,1.4300000000000002,No,253
buffalo-wild-wings-bloomingdale,Mario R.,gCW09XWDkdek6jYY9KIuRA,64G8gxjM3pV-jZYAaP4VaQ,"Take a look at the photo. Yes that is a giant hair clump. Yes I did take two big sips. No, the manager didn&#39;t seem to care about it or give a good effort to make the situation better. Needless to say I won&#39;t be going back to this location.",04/02/16,33,1,1,2,-3,1.0472,0.938,0.196,3.866,No,247
buffalo-wild-wings-bloomingdale,Stefanie W.,k2j0e_xhEubQN89Zo3VMig,lJyuoSTrIKbQ-hxUdX11pw,"I dunno...  I&#39;ve been here a couple of times for lunch and sampled a variety of wings but there&#39;s nothing about this place that calls me back.  Dining area and more sports bar area...  The wings are good and they sure do have a selection!  At this location there&#39;s been a fellow who serves us in the bar who is great but there&#39;s a lady also who is...uh...not so great.  Surly is a good word.  I once ordered the ghost pepper wings (and just so you know, they are freaking HOT!  omg...everyone says they have hot wings but they are pikers next to this)...and that woman brought the wings and then disappeared forever.  No drinks.  Not even a glass of water.  Grrr...

I&#39;m always on the lookout for a good lunch place but but while the food is good, the iffy service makes this a no.",16/05/15,88,3,1,2,6,1.0457999999999998,1.2409999999999999,1.194,6.5649999999999995,No,801
buffalo-wild-wings-bloomingdale,M J.,ArOBvDmVDTqsWILTyVZZWw,18zcWQvnVB7W3B0LXrHpUA,"Mediocre chain restaurant.  This location has horrible service so don&#39;t come here if you&#39;re expecting a quick lunch.  I&#39;ve always been seated promptly but have sat waiting for a server for 15+ minutes and then, after ordering, waiting up to 30+ minutes for my wings to arrive.  If this happened only once I could give them the benefit of the doubt that they were having a tough day but it happened every time I&#39;ve been at this location.  I now avoid coming to this location because I always end up being late getting back to work.

Stay away from this place.",09/06/16,57,1,1,0,-8,-0.8383,0.065,0.437,5.4990000000000006,No,574
buffalo-wild-wings-bloomingdale,CJ B.,jh856tCQrHyjZC1UtJsc-Q,D0zc5BG9Yz6EgjzDhBlQKg,"I used to love BWW and I was so excited when one opened up 5 minutes from my house! I know some are franchised and some are corporate....but I&#39;ve just had way too many bad experiences at BWW. I love wings and love their selection of flavors!! The service and quality at BWW though....mostly disappointing. There were handful of staff on and walking around yet they weren&#39;t attentive or hospitable.... 

Bartender, if you have a drink special and it&#39;s supposed to be a certain ounces, can you please fill the glass? I&#39;d rather not get a drink that looks like someone drank out of.... Thanks",04/11/15,68,2,2,3,18,2.0478,1.4669999999999999,0.485,4.048,No,605
buffalo-wild-wings-bloomingdale,Jonathan B.,MsWDJ7fsP-wmjxygI60rnw,tPaweAsS81hFIGSqutlV-w,"Have had good experiences there. Clean and food comes relatively quickly.  Manager once made me the off-menu Buffalo Grilled Cheese sandwich upon request, it was delicious (from spring 2014, bring it back) and much appreciated.

Staff might need to be updated on the day&#39;s sporting events as I&#39;ve gotten a dear-in-headlights response to a couple of NCAA football requests. Staff also tends to disappear on occasion, which is not great when you have two kids who keep dropping silverware.

Wings are the best in the area, but prices are a little on the high side and I can only justify a visit every couple of months as the tab escalates quickly.",01/01/16,76,4,2,2,20,1.3785,1.097,0.224,4.679,No,653
buffalo-wild-wings-bloomingdale,Patty L.,M3NEGcYANCIUi1IAOzMEpQ,qvFoX-09zIpDbZJlm8n6sA,"Good place to drink and eat, Weekends is my favorite days to hang out with my fiends in this place.",21/08/16,12,5,1,1,7,0.7096,0.247,0.0,0.753,YES,99
