business_id,username,user_id,review_id,review_text,review_date,total_words,review_rating,cal_affin_rating,cal_valder_rating,affin_word_score,cal_valder_compound,cal_valder_pos,cal_valder_neg,cal_valder_neu,need_inspection,no_of_text_chars
macianos-pizza-and-pastaria-elgin-2,Lindsay J.,MfqxTbORCwIXWPbWaPrP7w,QovgqO2MHRCFQ5YohpDbGw,"We just moved to a neighborhood very close to here. I have been getting so many coupons for this place, so we gave it a try. We ordered the Family Feast: a tray of mostaccoli, a try of salad, and a try of breadsticks and for ~$25. We had tons of leftovers, I&#39;d say it could feed 6 in one sitting. 
The pasta sauce was a bit bland, I added seasoning to my which helped a bit. Sadly, I ordered meat sauce and got regular marinara, so maybe the meat has more flavor. 
The salad, I upgraded to a chopped, was awesome! Similar to other chopped salads, but super fresh and an excellent house balsamic creamy vinaigrette. A must try. 
The breadsticks are also really good. They must be fried then baked, or something. They come with a huge side of marinara, but we&#39;re also awesome in the dressing. 
We will definitely go back, my husband wants to try their beefs and I their pizza. I hope it&#39;s all tasty, it&#39;s super convienent to our new home.",19/10/16,120,4,2,4,27,3.6542000000000003,2.31,0.167,11.523,No,952
macianos-pizza-and-pastaria-elgin-2,Mayra Z.,8IGT2eXaLcbozUVRqEGM1g,kEQip98t9TWElqA0mm9sGg,"This is my new go to spot on Sundays after I finish my horse riding lessons. We  ordered as an appetizer claims in wine sauce, chicken parmesan with pasta, minestrone soup, chocolate cake our first time there and loved everything. 

The second time we ordered a chopped salad, fruti de mare, and tiramisu. Again, we were very happy with our food, especially the tiramisu and will order that again next time we come. 

Our server has been Belle both times, shes very sweet and helpful and provides great service. 

This was a great find, see you soon Macianos!",08/08/16,70,5,2,3,15,2.7571000000000003,1.1509999999999998,0.0,4.849,No,559
macianos-pizza-and-pastaria-elgin-2,Greg H.,WZV-A782vM4sRNv1AnK1uw,fGnTLOZfGSVABugvez5HFw,"If I could rate it a 1/2 star I would.

Previously a stellar, delicious establishment has turned into a second rate, cheapened shell of its former self.

My wife and I have been ordering/dining here for 5 years, always fantastic food, service..and when the occasional mistake happened, it was rectified instantly with an apology.

Fast forward to tonight, an online order for a simple pizza produced the most hideous, charred, overcooked pizza I&#39;ve ever seen. This was actually approved by the location as an acceptable order? I brought it home and almost choked on my drink as I opened it.

I call the place back, yes of course after being routed to a manager they agree to remake it, but is that all? A simple apology or credit towards the next meal should have been offered in this day and age where choices are abound on every corner. It appears that management here expect disappointment, quick to just dismiss it with a replacement.

Unfortunately, they have likely lost a long time customer, as Lou Malnatis, Wise Guys, or Giordanos is now sounding the superior choice.",10/07/16,123,1,1,2,-1,1.8470999999999997,1.274,0.653,8.072,No,1080
macianos-pizza-and-pastaria-elgin-2,Steve P.,fBD_PlOXmqCPcNGdPCnlAg,6S6aqRqrNtmLOmFVDg9xeg,"Tried to order online, but the order didn&#39;t go through so we ended up dining in for dinner.
Tried the deep dish pizza with sausage. The crust is very light, almost bready.   Not like Lou Malnatti&#39;s deep dish.  It was unique and tasty,  however.  Staff was very pleasant and attentive.  Domestic bottles were 2.99.   Frank Sinatra was playing overhead with a few other Italian crooner songs.   I would come back to dine in again because the place is cute.  A cross between Olive Garden and Maggianos.  If you&#39;re in the area, it&#39;s a nice change.",09/11/16,65,4,2,2,22,1.3634,1.032,0.297,8.671,No,559
macianos-pizza-and-pastaria-elgin-2,Kathy K.,GF7DEoDZbO2gaQ36Vh1-zg,kXhDZE6uOsucfTc_QAVEjw,"Amazingly and simply the BEST pizza around and probably for miles!  Our first time here we ordered for pickup and our order was beyond expectations. Crispy crust and loaded with sauce toppings and cheese. I think it weighed 5 pounds!  We dined in tonight and everyone from the hostess/greeter, to our waitress provided excellent service; frequently stopping back to see how we were doing. Our salad and pizza once again exceeded our expectations. Will return often!  Thank you for being a true business that cares about customers.",12/11/16,56,5,2,2,21,1.9537,0.988,0.059,6.954000000000001,No,530
macianos-pizza-and-pastaria-elgin-2,Jef A.,5pU_0ZUUlfPEq0FbIrydUw,43SBYipAlaupfttjDzu1nA,"The carry out wings are  disappointing. Cold, dry and shriveled as if it&#39;s been heated and reheated several times. I ended up throwing it away to prevent me from getting sick. As one of their featured menu, I expected it to be at least  edible.",02/09/16,28,1,1,0,-10,-0.9878,0.082,0.636,3.282,No,248
macianos-pizza-and-pastaria-elgin-2,Justin F.,bHd5_VUxraJQOrjh-IGVpQ,8ehOTN5fY7z5q9OvF1Ou4w,"We have ordered from Macianos for years but we are now in agreement that we have placed our last order. 

The pizza used to be very good, and salads above average. However, in the past year the pizza crust edge is often burned (not just brown but black), the dough often has big, burnt bubbles in it (anyone who has worked at a pizza place for more than five minutes knows the baker is supposed to pop those during cooking!), the salads have gone down in quality, with brown lettuce, less ingredients, and less fresh. That is, if you can get them to bring it to you. The last 3 orders, at least one item was missed with delivery. Never an offer of compensation, never anything but an implied &#34;here is your food. You can let everything else get cold while I go back and get the rest of your order&#34;. Did I mention this was the last 3 orders in a row??

Macianos has been consistent at one thing over the years: driving up prices. &#34;Medium pizza? You mean you want more than 1 topping on that? How&#39;s 25 bucks sound?&#34;  Maybe if I pay extra I could get one that isn&#39;t burnt or get my entire order delivered...

When you couple the now very high cost with the decline in quality and mistakes, it&#39;s time to go somewhere else. It&#39;s a shame...  We tried hard to stick it out. 4 years a few times a month but time to find another place.",03/08/16,162,1,1,1,-28,0.6309999999999999,0.6849999999999999,0.42900000000000005,14.886,No,1357
macianos-pizza-and-pastaria-elgin-2,Emily E.,PlkmTFnDqtXnk9XBkUUsXQ,aWrLUblrXycK8xfRkEty8w,"First time I was there we called for reservation was told ok and said we would have a table and then found out oh no we don&#39;t take reservation but a family that came in after made a reservation smh...

Second time (tonight) go to use a coupon advertised in money savers and you say you only limit one per use which isn&#39;t stated you might want to put that on the flyer......",03/11/15,42,1,1,1,-11,0.1154,0.044,0.023,0.933,No,381
macianos-pizza-and-pastaria-elgin-2,Megan R.,RVWKtnIUVEjvaOmQP_YYPQ,x8Mnidy98Q4XaRDGCzb0Fg,My husband and I order The Works pizza and BBQ pizza regularly. Their pizza is amazing! Great seasoning and they actually put a decent amount of sauce on pizza. Always comes hot and pretty quickly. Worth trying the local pizza place!,24/06/16,32,5,2,3,17,2.0369,1.5439999999999998,0.0,3.4559999999999995,No,233
macianos-pizza-and-pastaria-elgin-2,Sara B.,-3s52C4zL_DHRK0ULG6qtg,dZrmDgMUOqpGD9z6uGBO_w,"Nothing special and nothing that blew me away. Pizza is pizza. the noodles we got for the little man we noodles. 
bread was good.
Caprese salad was fresh.

REALLY over priced and there were about 15 people working, we were the only table and still waited a good thirty minutes for a pizza.",16/04/15,35,3,1,1,2,0.8901,1.1420000000000001,0.244,4.614,No,289
