user_id,user_name,user_location,user_tagline,friend_count,review_count,photo_count,five_start_count,four_start_count,three_start_count,two_start_count,one_start_count,useful_review_count,funny_review_count,cool_review_count,stats_dict,compliments_number,yelping_since,other_info_dict,elite_status_count,user_cities_dict,user_city_count
15ufXSFDe_V1lg2ckg-tYw,Brenda W.,"Winfield, IL",,0,7,0,7,0,0,0,0,2,2,1,{'Tips': '3'},0,October 2013,"{'Yelping Since': 'October 2013', 'Location': 'Winfield  IL'}",0,{'IL': 7},1
lq3bd3rRY1426lLSV23Hzw,Douglas M.,"Round Lake, IL",,18,1,0,0,0,0,0,0,0,0,0,{},0,December 2014,"{'Yelping Since': 'December 2014', 'Location': 'Round Lake  IL'}",0,{'IL': 1},1
JlDEwjmxZSDCleTt_2VHYA,Amy O.,"Wheaton, IL",,91,74,46,25,24,14,9,2,34,14,4,"{'Firsts': '7', 'Review Updates': '3', 'Bookmarks': '428', 'Tips': '21'}",4,November 2012,"{'Yelping Since': 'November 2012', 'Location': 'Wheaton  IL'}",0,"{'NY': 1, 'QC': 1, 'IL': 60, 'CA': 2, 'TN': 4, 'WI': 2, 'OH': 1, 'FL': 1, 'KY': 1}",9
TF4dK2WvxyyjN4B0i-CxOQ,David O.,"Winfield, IL",,1,2,5,0,0,0,0,0,6,0,1,"{'Firsts': '1', 'Bookmarks': '12'}",0,February 2010,"{'Yelping Since': 'February 2010', 'Location': 'Winfield  IL'}",0,{'IL': 2},1
beQS-T1nPZ_DWgvkJEzMKw,Peter O.,"Chicago, IL",,5,16,11,8,3,2,1,2,10,2,0,"{'Review Updates': '1', 'Bookmarks': '23', 'Tips': '6'}",1,February 2013,"{'Yelping Since': 'February 2013', 'Location': 'Chicago  IL'}",0,"{'NY': 1, '26': 1, 'IL': 3, 'CA': 3, 'MI': 1, 'OK': 1, 'PA': 1, 'NJ': 1, 'FL': 2, 'MD': 1}",10
sKSItDZcLE1Bp5GDqUlgGw,Stephanie F.,"Winfield, IL",,6,46,0,23,14,4,4,1,85,16,21,"{'Firsts': '4', 'Review Updates': '2', 'Bookmarks': '8', 'Followers': '3'}",5,August 2010,"{'My Second Favorite Website': 'lavalite.com', 'Yelping Since': 'August 2010', 'Location': 'Winfield  IL', 'Things I Love': 'Ethnic foods  unique foods  good red wine  and martinis.'}",0,"{'IL': 44, 'WI': 1, 'MN': 1}",3
a4VsxCRAqXcw1hB7Fa3txw,Chitown D.,"Chicago, IL",“Look what you made me do.”,6,284,3,101,69,55,43,16,330,113,83,"{'Firsts': '10', 'Review Updates': '45', 'Followers': '6', 'Lists': '6', 'Tips': '7'}",10,December 2009,"{'Find Me In': 'A state of disbelief', 'My Last Meal On Earth': 'Din Tai Fung', 'My Favorite Movie': 'Stranger Than Fiction and Lars   the Real Girl', 'Yelping Since': 'December 2009', 'Things I Love': ""S'mores  the Sunshine Coast of B.C.  alpacas  Truffle Tremor  Downton Abbey."", 'When I’m Not Yelping...': ""I'm using my manners."", 'The Last Great Book I Read': ""Big Girls Don't Cry  The Election that Changed Everything for American Women"", 'Current Crush': 'Saul Goodman', 'Location': 'Chicago  IL', 'Don’t Tell Anyone Else But...': 'I hate Downward Dog.'}",0,"{'CO': 2, 'NH': 1, 'CA': 44, 'IA': 2, 'SC': 21, 'WI': 1, 'IL': 75, 'VT': 4}",8
B36mo3jIDdPBcJurxfyYfw,Jacqui B.,"Carol Stream, IL",,7,17,0,6,4,3,2,2,11,2,0,"{'Review Updates': '1', 'Bookmarks': '74'}",1,January 2010,"{'Yelping Since': 'January 2010', 'Location': 'Carol Stream  IL'}",0,"{'IL': 16, 'WI': 1}",2
xgB7Gav_rmc341zv1Hhc1w,John 4 000 000 SHU B.,"Oswego, IL",“Thats not HOT ”,44,87,214,40,24,10,9,4,219,114,53,"{'Firsts': '5', 'Followers': '2', 'Lists': '4', 'Tips': '15', 'Review Updates': '2', 'Bookmarks': '9'}",18,December 2012,"{'Things I Love': ""Tacos  Pot Stickers  Foie Gras  Château d'Yquem"", 'My First Concert': 'Aerosmith', 'Current Crush': 'My Wife', 'My Favorite Movie': 'TIFIOS', 'Don’t Tell Anyone Else But...': 'I never sleep', 'My Second Favorite Website': 'BooKoo.com', 'Find Me In': 'The Burbs', 'My Last Meal On Earth': ""Tacos  Pot Stickers  Foie Gras  Château d'Yquem and some Lou Malnatis Pizza"", 'Most Recent Discovery': 'Dog food in my shoes Thanks to my 1Y.O.', 'Yelping Since': 'December 2012', 'My Hometown': 'Oswego  IL', 'The Last Great Book I Read': '""On Food and Cooking""', 'When I’m Not Yelping...': ""I'm Working or Running"", 'Why You Should Read My Reviews': ""I'm a CIA trained Chef  I like my food Tasty and my Service Smooth   Simple."", 'Location': 'Oswego  IL'}",2,"{'Su': 1, 'IL': 83, 'PA': 2, 'TX': 1}",4
Z-Z98iDHiWWqBvjpnTrqRA,Jason hoodatis E.,"Geneva, IL",,52,31,3,14,5,0,4,8,43,39,5,"{'Firsts': '1', 'Review Updates': '2', 'Bookmarks': '1', 'Lists': '1', 'Tips': '1'}",1,September 2008,"{'Yelping Since': 'September 2008', 'Location': 'Geneva  IL'}",0,"{'CT': 1, 'IL': 12, 'CA': 10, 'ON': 1, 'TN': 1, 'TX': 1, 'WI': 2, 'FL': 2, 'MI': 1}",9
