business_id,business_name,business_url,business_rating,business_categories,business_locationaddress,business_country,business_city,business_statecode,business_zipcode,business_reviewcount,is_claimed,snippet_text,offset
fire-it-up-naperville,Fire It Up,https://www.yelp.com/biz/fire-it-up-naperville,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Mexican', alias='mexican')]","['1523 N Aurora Rd', 'Ste 107']",US,Naperville,IL,60563,376,True,"Touch pricy; worth it. Service is great, relaxed, friendly. Moved location to wider space in area that needed a boost.

Every taco is tasty and tastefully...",0
sanguche-naperville,SanguChe,https://www.yelp.com/biz/sanguche-naperville,4.5,"[Category(name='Peruvian', alias='peruvian'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Diners', alias='diners')]","['535 Fairway Dr', 'Ste 115']",US,Naperville,IL,60563,181,False,"The Chicarron is legit, like one of the tastiest sandwiches (definitely top 3) I've had, awesome.  The fried rice was very good as well.  Kids had the ""hot...",0
old-town-pour-house-naperville,Old Town Pour House,https://www.yelp.com/biz/old-town-pour-house-naperville,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Beer Bar', alias='beerbar'), Category(name='Gluten-Free', alias='gluten_free')]",['1703 Freedom Dr'],US,Naperville,IL,60563,40,True,This place is much bigger than the one in Oakbroak. Menu is a little bit different too. They dont have Hercules which is my husband's favorite and the only...,0
francos-naperville-3,Franco's,https://www.yelp.com/biz/francos-naperville-3,4.5,"[Category(name='Hot Dogs', alias='hotdog'), Category(name='Italian', alias='italian'), Category(name='Sandwiches', alias='sandwiches')]",['821 E Chicago Ave'],US,Naperville,IL,60540,33,True,"I like Franco's so well that I might pitch a tent in the front yard and take up residence.  Just think......Egg Plant Parmesan for breakfast, Italian beef...",0
natures-best-cafe-naperville,Nature's Best Cafe,https://www.yelp.com/biz/natures-best-cafe-naperville,5.0,"[Category(name='Pizza', alias='pizza'), Category(name='Juice Bars & Smoothies', alias='juicebars'), Category(name='Gluten-Free', alias='gluten_free')]","['1904 Brookdale Rd', 'Ste 104']",US,Naperville,IL,60563,29,True,Thank you for the wonderful food you served in our Resident Event today. You were a big hit but we already knew this. You are all awesome.  We will...,0
pho-thien-vietnamese-kitchen-naperville-2,Pho Thien Vietnamese Kitchen,https://www.yelp.com/biz/pho-thien-vietnamese-kitchen-naperville-2,4.5,"[Category(name='Vietnamese', alias='vietnamese')]","['931 W 75th St', 'Ste  177']",US,Naperville,IL,60565,67,True,My husband and I definitely agree that this place serves one of the best pho we both have had in a long time around the Chicago area.  The broth is the most...,0
kogii-kogii-express-naperville,Kogii Kogii Express,https://www.yelp.com/biz/kogii-kogii-express-naperville,4.0,"[Category(name='Chicken Wings', alias='chicken_wings'), Category(name='Korean', alias='korean'), Category(name='Barbeque', alias='bbq')]","['1763 Freedom Dr', 'Ste 101']",US,Naperville,IL,60563,41,True,"Been a while since my first visit to Kogii Kogii, and my bf and I decided to make a return trip, after some earnest contacts from the manager after the last...",0
the-white-chocolate-grill-naperville,The White Chocolate Grill,https://www.yelp.com/biz/the-white-chocolate-grill-naperville,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Steakhouses', alias='steak')]",['1803 Freedom Dr'],US,Naperville,IL,60563,651,True,"Management reached out to me after seeing my review posted and showcases great customer service. For future first time diners like me, there is ""bread upon...",0
naf-naf-grill-naperville-2,Naf Naf Grill,https://www.yelp.com/biz/naf-naf-grill-naperville-2,4.5,"[Category(name='Middle Eastern', alias='mideastern')]","['1739 Freedom Dr', 'Ste 109']",US,Naperville,IL,60563,678,True,"I am going to give Naf Naf 5 stars just based on the big fluffy pillowy pitas! They are amazing :)

Everything we've tried has been great, and it's a hit...",0
delirio-naperville-3,DELIRIO,https://www.yelp.com/biz/delirio-naperville-3,4.0,"[Category(name='Latin American', alias='latin'), Category(name='Burgers', alias='burgers'), Category(name='Mexican', alias='mexican')]",['5 W Jackson Ave'],US,Naperville,IL,60540,42,True,"ALERT::::: NEW BURGER SPOT IN NAPERVILLE. 

OMG

Okay so we came in for a casual meal on my hubbys bday... It was a Tuesday and apparently Tuesday is burger...",0
the-lucky-penny-diner-and-deli-naperville-2,The Lucky Penny Diner and Deli,https://www.yelp.com/biz/the-lucky-penny-diner-and-deli-naperville-2,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Delis', alias='delis'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","['1224 W Ogden Ave', 'Ste G']",US,Naperville,IL,60563,48,True,"I. Love. Breakfast.  Seriously, every other meal is optional.  During the busy workweek, I don't always have the option (read never have the option) to sit...",0
totopos-naperville,Totopos,https://www.yelp.com/biz/totopos-naperville,4.0,"[Category(name='Mexican', alias='mexican')]","['2048 Aurora Ave', 'Ste 120']",US,Naperville,IL,60540,133,False,We love this place. The ambiance is nil - 3 or 4 tiny tables - but the food and the people are both excellent and authentic. This is no chain reheating food...,0
fiammé-naperville,Fiammé,https://www.yelp.com/biz/fiamm%C3%A9-naperville,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['19 N Washington St'],US,Naperville,IL,60540,249,True,"Came here with a group of friends and ordered a variety of pizzas to share, because it was impossible to pick just one or two. This place does pizza very...",0
nandos-peri-peri-naperville-8,Nando's Peri-Peri,https://www.yelp.com/biz/nandos-peri-peri-naperville-8,4.0,"[Category(name='Portuguese', alias='portuguese'), Category(name='Salad', alias='salad'), Category(name='South African', alias='southafrican')]",['6 W Jefferson Ave'],US,Naperville,IL,60540,76,True,"Wow is all I can say!!  Beautiful restaurant, friendly staff, delicious flame-grilled chicken!  

This place would be great for a dinner for two at the cool...",0
meson-sabika-naperville-3,Meson Sabika,https://www.yelp.com/biz/meson-sabika-naperville-3,4.0,"[Category(name='Tapas Bars', alias='tapas'), Category(name='Spanish', alias='spanish')]",['1025 Aurora Ave'],US,Naperville,IL,60540,700,True,"Hands down my most favorite tapas restaurant.
Such an array of different tastes on the menu, each one just as gorgeous and rich as the last. Plenty of...",0
minghin-cuisine-naperville,Minghin Cuisine,https://www.yelp.com/biz/minghin-cuisine-naperville,4.0,"[Category(name='Dim Sum', alias='dimsum'), Category(name='Cantonese', alias='cantonese'), Category(name='Asian Fusion', alias='asianfusion')]",['1633 N Naper Blvd'],US,Naperville,IL,60563,135,True,"Make reservations to ensure you dont need to wait for a seat.
Dimsum is very good and portion sizes are bigger than most dimsum places.
Their fukin fried...",0
q-bbq-naperville,Q-BBQ,https://www.yelp.com/biz/q-bbq-naperville,4.0,"[Category(name='Barbeque', alias='bbq')]",['103 S Main St'],US,Naperville,IL,60540,324,True,"Great comfort food, and the sides particularly stand out. I got the burnt ends plate, with the 2 sides and hush puppies that come with it. I got the...",0
paris-bistro-naperville,Paris Bistro,https://www.yelp.com/biz/paris-bistro-naperville,4.0,"[Category(name='French', alias='french'), Category(name='Cafes', alias='cafes')]","['2835 Showplace Dr', 'Ste 103']",US,Naperville,IL,60564,161,True,"It's hard to give 5 stars! However I'm dreaming of the Farm Crepe (I added chicken) and OMG...I want to go back. It's filling and not too heavy. However,...",0
khao-suay-thai-naperville,Khao Suay Thai,https://www.yelp.com/biz/khao-suay-thai-naperville,4.5,"[Category(name='Thai', alias='thai'), Category(name='Asian Fusion', alias='asianfusion')]","['1224 W Ogden Ave', 'Ste D']",US,Naperville,IL,60563,102,True,"Heck yes. I've been waiting for an awesome Thai spot in Naperville for years.  There are a lot of 'good', but this is great.  

The yellow curry is great....",0
burrito-parrilla-mexicana-naperville,Burrito Parrilla Mexicana,https://www.yelp.com/biz/burrito-parrilla-mexicana-naperville,4.5,"[Category(name='Mexican', alias='mexican')]",['5059 Ace Ln'],US,Naperville,IL,60564,253,False,"Excellent food & service. One of the best Mexican restaurants around....everything is made fresh to order....they have an ""open"" kitchen so you can actually...",0
standard-market-grill-naperville,Standard Market Grill,https://www.yelp.com/biz/standard-market-grill-naperville,4.0,"[Category(name='Salad', alias='salad'), Category(name='Burgers', alias='burgers'), Category(name='Sandwiches', alias='sandwiches')]",['1508 Aurora Ave'],US,Naperville,IL,60540,115,True,My first steps inside were to the Satandard Market Grill which is their restaurant.  I can't find the words to express my level of satisfaction and...,1
green-basil-naperville,Green Basil,https://www.yelp.com/biz/green-basil-naperville,4.0,"[Category(name='Vietnamese', alias='vietnamese')]",['43 E Jefferson Ave'],US,Naperville,IL,60540,177,True,"The food is extremely fresh and consistently delicious, service is good and the décor has been upgraded.  I recommend:

Salt & pepper calamari
Fried tofu...",2
coopers-hawk-winery-and-restaurants-naperville,Cooper's Hawk Winery & Restaurants,https://www.yelp.com/biz/coopers-hawk-winery-and-restaurants-naperville,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Wine Bars', alias='wine_bars'), Category(name='Wine Tasting Room', alias='winetastingroom')]",['1740 Freedom Dr'],US,Naperville,IL,60563,462,True,"It's a really a very nice classy restaurant in Naperville area close to the Ming Hin restaurant. It's all about tasting wines, enjoy good food with the...",3
crosstown-pub-and-grill-naperville-naperville,Crosstown Pub & Grill Naperville,https://www.yelp.com/biz/crosstown-pub-and-grill-naperville-naperville,4.0,"[Category(name='Chicken Wings', alias='chicken_wings'), Category(name='Pubs', alias='pubs'), Category(name='Sports Bars', alias='sportsbars')]",['909 E Ogden Ave'],US,Naperville,IL,60563,404,True,"This place is renowned for its chicken wings, and it lived up to it's hype for us.  They also have a very adequate draft and bottled beer selection here....",4
gematos-wood-pit-bbq-naperville-6,Gemato's Wood Pit BBQ,https://www.yelp.com/biz/gematos-wood-pit-bbq-naperville-6,4.0,"[Category(name='Barbeque', alias='bbq'), Category(name='Greek', alias='greek'), Category(name='American (Traditional)', alias='tradamerican')]",['1566 W Ogden Ave'],US,Naperville,IL,60540,272,True,"My husband loves the ribs, but we feel stupid buying them for dinner any time but Monday's or Tuesday's because those days are such a great deal compared to...",5
traversos-restaurant-naperville,Traverso's Restaurant,https://www.yelp.com/biz/traversos-restaurant-naperville,4.0,"[Category(name='Pizza', alias='pizza')]",['2523 Plainfield Naperville Rd'],US,Naperville,IL,60564,105,True,The stuffed egg plant parmigiana is the best. Service is great. Never had a bad experience coming here. It's a must try. Pizza is awesome as well. Thin...,6
pitaville-mediterranean-grill-naperville,Pitaville Mediterranean Grill,https://www.yelp.com/biz/pitaville-mediterranean-grill-naperville,4.0,"[Category(name='Middle Eastern', alias='mideastern'), Category(name='Mediterranean', alias='mediterranean')]",['1552 N Aurora Rd'],US,Naperville,IL,60563,127,True,"my husband and I have ordered food from this place for delivery several times, and we have ways enjoyed the meals. I think the best things on the menu are...",6
sharkos-bbq-naperville,Sharko's BBQ,https://www.yelp.com/biz/sharkos-bbq-naperville,4.0,"[Category(name='Barbeque', alias='bbq')]",['4931 S Rt 59'],US,Naperville,IL,60564,289,False,"This place is DELICIOUS!
GREAT FOOD
Nice atmosphere
Had the brisket and the full rack of ribs and loved it!
Very cool place
FREE ICE CREAM!!!",7
curries-n-more-naperville-2,Curries N More,https://www.yelp.com/biz/curries-n-more-naperville-2,4.5,"[Category(name='Indian', alias='indpak')]","['3124 S Rte 59', 'Ste 144']",US,Naperville,IL,60564,42,True,"Yelpers are right. Butter chicken.

Why do I need a long review. Enough said. Hope yelp allows me to post now.",8
ellies-deli-naperville-3,Ellie's Deli,https://www.yelp.com/biz/ellies-deli-naperville-3,4.5,"[Category(name='Beer, Wine & Spirits', alias='beer_and_wine'), Category(name='Delis', alias='delis'), Category(name='Sandwiches', alias='sandwiches')]","['4003 Plainfield Naperville Rd', 'Ste 111']",US,Naperville,IL,60564,82,True,"Really good.  There's a lot to this place.

1st, they've been rated the best Reuben sandwich in Naperville for 4 years.  This was my first try, but it is a...",9
citygate-grille-naperville,CityGate Grille,https://www.yelp.com/biz/citygate-grille-naperville,4.0,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]",['2020 Calamos Ct'],US,Naperville,IL,60563,105,True,"After a long day of crunching numbers trying to get a new business back on track., we were in need of libations, eats and entertainment. Initially concerned...",10
angelis-restaurant-naperville,Angeli's Restaurant,https://www.yelp.com/biz/angelis-restaurant-naperville,4.0,"[Category(name='Italian', alias='italian')]",['1478 Chicago Ave'],US,Naperville,IL,60540,108,True,"Went for a second visit to this restaurant with my wife and another couple. Even though I had made a reservation, there was still about a 15 minute wait,...",10
jackson-ave-pub-naperville,Jackson Ave Pub,https://www.yelp.com/biz/jackson-ave-pub-naperville,4.0,"[Category(name='Burgers', alias='burgers'), Category(name='Pubs', alias='pubs')]",['7 W Jackson Ave'],US,Naperville,IL,60540,156,True,"Creative and original burgers. Try the fried pickle burger, it's delicious. 

Extensive, local and always updated beers on tap and great appetizers.",12
heaven-on-seven-naperville,Heaven on Seven,https://www.yelp.com/biz/heaven-on-seven-naperville,3.5,"[Category(name='Cajun/Creole', alias='cajun'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]",['224 S Main St'],US,Naperville,IL,60540,517,True,"When it comes to spicy food, this place delivers! When I first stepped foot into Heaven on Seven, I noticed the shelves on one side of the restaurant that...",12
park-lake-cafe-naperville,Park Lake Cafe,https://www.yelp.com/biz/park-lake-cafe-naperville,5.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Cafes', alias='cafes')]","['184 Shuman Blvd', 'Ste 120']",US,Naperville,IL,60563,9,False,"I love this mom, pop, and son run place.  Taco bowl day, burrito bowls, turkey subs, fried egg cheese sandwiches that come with two eggs, pepper and egg...",13
draft-picks-naperville,Draft Picks,https://www.yelp.com/biz/draft-picks-naperville,4.0,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Burgers', alias='burgers'), Category(name='Pizza', alias='pizza')]",['523 Fairway Dr.'],US,Naperville,IL,60563,69,False,"I have never heard of this place but was in the area and decided to give it a try.
Very inviting setup, with some half indoor/ half outdoor seating. The bar...",14
kumas-asian-bistro-naperville-2,Kuma's Asian Bistro,https://www.yelp.com/biz/kumas-asian-bistro-naperville-2,4.0,"[Category(name='Asian Fusion', alias='asianfusion'), Category(name='Japanese', alias='japanese'), Category(name='Korean', alias='korean')]",['216 S Washington St'],US,Naperville,IL,60540,238,True,I went here for dinner last night with my wife. The food & service was top notch. I'll definitely come back.,17
schmaltz-deli-naperville,Schmaltz Deli,https://www.yelp.com/biz/schmaltz-deli-naperville,4.5,"[Category(name='Delis', alias='delis')]","['1512 N Naper Blvd', 'Ste 152']",US,Naperville,IL,60563,391,True,"This is a great place if you are hungry and looking for a very generous sandwich. You will not leave hungry. 

You can taste the quality of the ingredients...",17
matsusaka-teppenyaki-and-sushi-naperville,Matsusaka Teppenyaki & Sushi,https://www.yelp.com/biz/matsusaka-teppenyaki-and-sushi-naperville,4.5,"[Category(name='Sushi Bars', alias='sushi'), Category(name='Teppanyaki', alias='teppanyaki'), Category(name='Seafood', alias='seafood')]","['3103 111th St', 'Unit 101']",US,Naperville,IL,60564,18,True,Went here for a dinner date night with my wife. We had sushi and drinks. Our server was very nice and gave us a free sample of their newest appetizer....,18
mod-pizza-naperville,MOD Pizza,https://www.yelp.com/biz/mod-pizza-naperville,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Fast Food', alias='hotdogs')]","['2835 Showplace Dr', 'Unit 10-40']",US,Naperville,IL,60564,90,True,"MOD is pretty awesome and reasonably priced.  Basically, MOD is a build your own pizza place with just about everything you can think of to put on a...",19
bricks-wood-fired-pizza-naperville,Bricks Wood Fired Pizza,https://www.yelp.com/biz/bricks-wood-fired-pizza-naperville,4.0,"[Category(name='Pizza', alias='pizza')]",['1763 Freedom Dr'],US,Naperville,IL,60563,111,True,"Yum!
I tried this place a while back because of Groupon, and I'm glad I did. I love it. The food has always been delicious and the staff has been friendly....",19
little-pops-pizzeria-naperville-3,Little Pops Pizzeria,https://www.yelp.com/biz/little-pops-pizzeria-naperville-3,4.5,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian'), Category(name='Bars', alias='bars')]",['1819 Wehrli Rd'],US,Naperville,IL,60565,135,True,I went last night but I got there a little after they closed up. It was a slow night so they closed a little early. The person that calls the shots while I...,21
louies-pizza-gyro-and-beef-naperville,Louie's Pizza Gyro & Beef,https://www.yelp.com/biz/louies-pizza-gyro-and-beef-naperville,4.5,"[Category(name='Pizza', alias='pizza'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Salad', alias='salad')]",['1659 N Rt 59'],US,Naperville,IL,60563,69,True,"Ordered food online to my hotel. 
Food was hot and delicious and arrived very quickly. I was quoted 55-60 minutes and it arrived in 40 at prime dinner...",21
dalicious-indian-restaurant-naperville-2,Dalicious Indian Restaurant,https://www.yelp.com/biz/dalicious-indian-restaurant-naperville-2,4.0,"[Category(name='Indian', alias='indpak')]",['1413 S Plainfield Naperville Rd'],US,Naperville,IL,60564,74,True,"I love this place!!  When my boyfriend and I are craving Indian food, this is our go to place!!  

One of the ladies there was super helpful and let us try...",22
granite-city-food-and-brewery-naperville,Granite City Food & Brewery,https://www.yelp.com/biz/granite-city-food-and-brewery-naperville,3.5,"[Category(name='Breweries', alias='breweries'), Category(name='American (Traditional)', alias='tradamerican')]",['1828 Abriter Court'],US,Naperville,IL,60563,237,True,Why am I a fan?  Well for starters this place is huge! I love the bar set up and the seating throughout the restaurant.  It can get a little noisy because...,23
portillos-hot-dogs-naperville-3,Portillo's Hot Dogs,https://www.yelp.com/biz/portillos-hot-dogs-naperville-3,4.0,"[Category(name='Hot Dogs', alias='hotdog'), Category(name='Salad', alias='salad'), Category(name='Burgers', alias='burgers')]",['950 E Ogden Ave'],US,Naperville,IL,60563,185,True,"Absolutely love Portillo's. Growing up I used to go at least once a week if not more. Some of my favorites are:
1) ribs - before visiting me in California...",24
thai-medallion-restaurant-naperville,Thai Medallion Restaurant,https://www.yelp.com/biz/thai-medallion-restaurant-naperville,4.0,"[Category(name='Thai', alias='thai')]",['327 N Center St'],US,Naperville,IL,60540,61,True,"Great place by the downtown Naperville train station. 
Everyone's dinner was delicious. 
I had vegetable Pad Thai & it was one of the best I've ever had....",27
deccan-spice-naperville,Deccan Spice,https://www.yelp.com/biz/deccan-spice-naperville,4.0,"[Category(name='Indian', alias='indpak'), Category(name='Buffets', alias='buffets'), Category(name='Vegetarian', alias='vegetarian')]","['192 W Gartner Rd', 'Ste 124']",US,Naperville,IL,60540,40,True,"Just enjoyed a great lunch here. Though the strip mall exterior is not all that inviting, the restaurant is quite nice inside. The napkins, glasses, and...",28
the-jalapeno-grille-naperville,The Jalapeno Grille,https://www.yelp.com/biz/the-jalapeno-grille-naperville,3.5,"[Category(name='Mexican', alias='mexican')]","['1316 N Rt 59', 'Ste 108']",US,Naperville,IL,60563,87,True,"Pretty good.  I've been to their original location in St. Charles many times years back.  I believe it's the same owners or a franchise.

Ordered the...",29
meatheads-naperville,Meatheads,https://www.yelp.com/biz/meatheads-naperville,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='American (Traditional)', alias='tradamerican'), Category(name='Hot Dogs', alias='hotdog')]",['2555 W 75th St'],US,Naperville,IL,60540,218,True,Definitely 5 stars for the service and experience. They do a great job making you feel welcome and taken care of; the pumpkin milkshake wasn't to our liking...,30
chicken-in-a-basket-naperville-2,Chicken in a Basket,https://www.yelp.com/biz/chicken-in-a-basket-naperville-2,4.0,"[Category(name='Chicken Wings', alias='chicken_wings'), Category(name='Chicken Shop', alias='chickenshop'), Category(name='American (New)', alias='newamerican')]",['5019 Ace Ln'],US,Naperville,IL,60564,20,True,Real southern hospitality and flavor in a consistently themed diner.  Overwhelming friendly with a delicious freshness that this area is missing.  I was...,31
your-neighbors-naperville,Your Neighbors,https://www.yelp.com/biz/your-neighbors-naperville,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Bars', alias='bars')]","['931 W 75th St', 'Ste 173']",US,Naperville,IL,60565,25,False,"Sure, it's in a strip mall.  Next to a DMV.

Sure, it's always dark in here.  And relatively quiet.

But it's been here forever.  It's reasonably-priced....",32
mcalisters-deli-naperville,McAlister's Deli,https://www.yelp.com/biz/mcalisters-deli-naperville,3.5,"[Category(name='Salad', alias='salad'), Category(name='Delis', alias='delis'), Category(name='Sandwiches', alias='sandwiches')]",['2911 95th Street'],US,Naperville,IL,60564,49,True,Pecanberry salad was very good on a warm summer day. I also enjoyed the southwest turkey sandwich. I have also tried the Reuben and although I'm not...,32
sugartoad-naperville-2,SugarToad,https://www.yelp.com/biz/sugartoad-naperville-2,3.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Seafood', alias='seafood'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","['Hotel Arista', '2139 CityGate Ln']",US,Naperville,IL,60563,106,True,Yum! Stayed at the hotel and had brunch. My burger was super good and my wife had a turkey-hash thing which she really liked. Great restaurant.,33
la-sorella-di-francesca-naperville,La Sorella Di Francesca,https://www.yelp.com/biz/la-sorella-di-francesca-naperville,4.0,"[Category(name='Italian', alias='italian')]",['18 W Jefferson Ave'],US,Naperville,IL,60540,234,True,"Came in on a Sunday evening with my husband and our boys (3yo and 4 months). Now our boys are well behaved ( 3 yo colored and 4 month slept), but it's not...",34
catch-35-naperville,Catch 35,https://www.yelp.com/biz/catch-35-naperville,4.0,"[Category(name='Seafood', alias='seafood')]",['35 S Washington St'],US,Naperville,IL,60540,272,False,What a wonderful dining experience myself and some coworkers had on a Tuesday evening! We were doing work in Bolingbrook and made the 20 minute drive for...,35
tom-and-eddies-naperville,Tom & Eddie's,https://www.yelp.com/biz/tom-and-eddies-naperville,3.5,"[Category(name='Burgers', alias='burgers'), Category(name='Southern', alias='southern'), Category(name='American (Traditional)', alias='tradamerican')]",['1516 N Naper Blvd'],US,Naperville,IL,60563,107,True,"I keep ordering the wrong burger**

I've been here four times and each time the experience is different.

Not the food, the experience.

Most of the time...",36
kregers-brat-and-sausage-haus-naperville,Kreger's Brat and Sausage Haus,https://www.yelp.com/biz/kregers-brat-and-sausage-haus-naperville,4.5,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Fast Food', alias='hotdogs')]",['605 N Ellsworth St'],US,Naperville,IL,60563,41,True,"Kreger's is a local landmark. It has limited hours being open only on Thursday, Friday and Saturday. It is primarily a maker and purveyor of various...",36
joy-yee-noodle-naperville-2,Joy Yee Noodle,https://www.yelp.com/biz/joy-yee-noodle-naperville-2,3.5,"[Category(name='Noodles', alias='noodles')]",['1163 E Ogden Ave'],US,Naperville,IL,60563,92,False,"A group of us showed up at 9:45p, with a closing time of 10p. Fortunately they still seated us because we were starving! 

I don't know how the chef pulled...",37
empire-naperville-3,Empire,https://www.yelp.com/biz/empire-naperville-3,3.0,"[Category(name='Burgers', alias='burgers'), Category(name='Music Venues', alias='musicvenues'), Category(name='Bars', alias='bars')]",['48 W Chicago Ave'],US,Naperville,IL,60540,97,False,I've been wanting to try this place out for quite some time so i finally got to try it out with my boyfriend and I have to say this place is delicious and...,39
uncle-julios-mexican-from-scratch-naperville,Uncle Julio's Mexican From Scratch,https://www.yelp.com/biz/uncle-julios-mexican-from-scratch-naperville,3.0,"[Category(name='Mexican', alias='mexican')]",['1831 Abriter Ct'],US,Naperville,IL,60563,112,False,I'm so excited about every restaurant that's cropped up in that Freedom Drive area in Naperville - first it was Maggiano's and White Chocolate Grill and...,40
chutneys-naperville,Chutney's,https://www.yelp.com/biz/chutneys-naperville,4.5,"[Category(name='Indian', alias='indpak'), Category(name='Vegetarian', alias='vegetarian')]","['1904 Brookdale Rd', 'Ste 128']",US,Naperville,IL,60563,12,True,So I'm on a quest for good Vegan restaurants. This was the very first place that has good reviews so I decided to try it for myself.  And I'm glad I did....,41
kicks-chicken-cafe-naperville,Kick's Chicken Cafe,https://www.yelp.com/biz/kicks-chicken-cafe-naperville,3.5,"[Category(name='Cafes', alias='cafes')]",['2728 W 75th St'],US,Naperville,IL,60564,86,True,"Love the concept...the majority of their menu contains chicken dishes. I could easily live off of chicken, so I knew I'd have no problem finding something...",42
yen-ching-chinese-restaurant-naperville,Yen Ching Chinese Restaurant,https://www.yelp.com/biz/yen-ching-chinese-restaurant-naperville,4.0,"[Category(name='Chinese', alias='chinese')]",['511 W 87th St'],US,Naperville,IL,60565,29,True,"Best Chinese food and especially egg rolls in Naperville by far. The food is a little pricey IMO, but top quality. Great lunch specials that are reasonably...",43
pizzeria-neo-naperville-2,Pizzeria Neo,https://www.yelp.com/biz/pizzeria-neo-naperville-2,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['47 E Chicago Ave'],US,Naperville,IL,60540,142,True,Phenomenal pizza... Had the Quattro carne with funghi! Loved the Limoncello  martini as well.  Great service and no complaints!,44
harrys-cafe-naperville,Harry's Cafe,https://www.yelp.com/biz/harrys-cafe-naperville,5.0,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Cafes', alias='cafes'), Category(name='Food Trucks', alias='foodtrucks')]",['105 E 4th Ave'],US,Naperville,IL,60540,3,False,"Rain, hail, sleet or snow, Harry starts my morning commute during the week with a warm greeting and my usual cup of coffee (which he knows by memory, and...",45
tap-in-pub-and-carvery-naperville,Tap In Pub & Carvery,https://www.yelp.com/biz/tap-in-pub-and-carvery-naperville,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Pubs', alias='pubs')]",['2155 City Gate Ln'],US,Naperville,IL,60563,51,True,"Went here on a Saturday night, wasn't very busy.  The food is awesome!  The service was great. The place is kinda hidden around the corner from the Arista...",46
biaggis-restaurant-naperville,Biaggi's Restaurant,https://www.yelp.com/biz/biaggis-restaurant-naperville,3.5,"[Category(name='Italian', alias='italian')]",['2752 Showplace Dr'],US,Naperville,IL,60564,165,True,"Been here a few times since my last review, including last night, and consistently have a good meal. I had the butternut squash ravioli, which is sometimes...",47
little-italian-pizza-naperville-2,Little Italian Pizza,https://www.yelp.com/biz/little-italian-pizza-naperville-2,4.0,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian')]",['373 E Bailey Rd'],US,Naperville,IL,60565,73,True,"We've lived in Naperville for several years and love pizza. Over the years we have heard great things about Little Italian, but for some reason we have...",48
pie-five-pizza-naperville,Pie Five Pizza,https://www.yelp.com/biz/pie-five-pizza-naperville,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Salad', alias='salad'), Category(name='Gluten-Free', alias='gluten_free')]","['2555 W 75th St', 'Ste 125']",US,Naperville,IL,60540,66,True,Just like the model Pizza. I liked the crust but on two occasions I had a difficult time getting the fillings of my choice. It seems the staff was new and...,49
mod-pizza-naperville-4,MOD Pizza,https://www.yelp.com/biz/mod-pizza-naperville-4,4.0,"[Category(name='Fast Food', alias='hotdogs'), Category(name='Pizza', alias='pizza')]","['103 S Washington St', 'Ste 113']",US,Naperville,IL,60540,25,True,"We always pass by this joint everytime we are at downtown Naperville. We decided to try it out and we were not disappointed. The place is clean, nice and...",50
portillos-barnellis-naperville,Portillo's/Barnelli's,https://www.yelp.com/biz/portillos-barnellis-naperville,4.0,"[Category(name='Fast Food', alias='hotdogs')]",['1992 W Jefferson Ave'],US,Naperville,IL,60540,87,False,"I love the food that's a fact! The menu has a variety for each taste. The portions are pretty great and the line is always big. 

What I like about each...",51
fogo-de-chão-brazilian-steakhouse-naperville-6,Fogo de Chão Brazilian Steakhouse,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-naperville-6,4.0,"[Category(name='Brazilian', alias='brazilian'), Category(name='Steakhouses', alias='steak')]",['1824 Abriter Ct'],US,Naperville,IL,60563,86,True,"This was mine and my husbands first time there tonight. We were celebrating our anniversary, and boy did they treat us good! Tasty meats. We are both...",52
