pub-royale-chicago,Pub Royale,https://www.yelp.com/biz/pub-royale-chicago,4.0,"[Category(name='Pubs', alias='pubs'), Category(name='British', alias='british'), Category(name='Indian', alias='indpak')]",['2049 W Division'],US,Chicago,IL,60622,169,True,"Went here last night in a group of 5, the wait was 25 minutes for an indoor seat but we decided to sit outside and we're seated right away. Pretty much...",0
the-crab-pad-chicago,The Crab Pad,https://www.yelp.com/biz/the-crab-pad-chicago,4.5,"[Category(name='Seafood', alias='seafood'), Category(name='Cajun/Creole', alias='cajun'), Category(name='Noodles', alias='noodles')]",['2529 N Milwaukee Ave'],US,Chicago,IL,60647,72,True,"Just got back from a 4 day, 5 night vacay to Chicago and I'm not even ashamed to say I stepped into Crab Pad every single day and stuffed my face. LOVE that...",0
aloha-poke-co-chicago-6,Aloha Poke Co,https://www.yelp.com/biz/aloha-poke-co-chicago-6,4.5,"[Category(name='Hawaiian', alias='hawaiian')]",['843 West Belmont Ave'],US,Chicago,IL,60657,78,True,The service at this place is top-notch. It's clear that they value their customers and the customers' satisfaction. I walked in 10 minutes before the...,0
giant-chicago-2,Giant,https://www.yelp.com/biz/giant-chicago-2,4.5,"[Category(name='American (New)', alias='newamerican')]",['3209 W Armitage Ave'],US,Chicago,IL,60647,55,True,"The atmosphere is cozy. Modern, rustic feel to the place. Servers are nice. Good service. Food is great. The flavors are different but we'll balanced and...",0
blue-door-kitchen-and-garden-chicago-2,Blue Door Kitchen & Garden,https://www.yelp.com/biz/blue-door-kitchen-and-garden-chicago-2,3.5,"[Category(name='American (Traditional)', alias='tradamerican')]",['52 W Elm St'],US,Chicago,IL,60610,94,True,We went on a weekend for late brunch and sat in the main floor dining area. It was a bit colder so we didn't opt for outside seating but it looked charming...,0
honeys-chicago,Honey's,https://www.yelp.com/biz/honeys-chicago,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars'), Category(name='Mediterranean', alias='mediterranean')]",['1111 W Lake St'],US,Chicago,IL,60607,50,True,"I've been looking forward to visiting Honey's since they opened, and it was exceeded my expectations.   The bar area and dining room have a great vibe that...",0
smack-shack-chicago-chicago,Smack Shack - Chicago,https://www.yelp.com/biz/smack-shack-chicago-chicago,4.0,"[Category(name='Seafood', alias='seafood'), Category(name='American (Traditional)', alias='tradamerican')]",['326 N Morgan St'],US,Chicago,IL,60607,104,True,Went here for brunch and it was stellar. So many options. They accepted an online reservation (!!) Super attentive service - I think we had two managers...,0
copper-fox-gastropub-chicago,Copper Fox Gastropub,https://www.yelp.com/biz/copper-fox-gastropub-chicago,4.5,"[Category(name='American (New)', alias='newamerican'), Category(name='Gastropubs', alias='gastropubs')]",['155 East Ontario St'],US,Chicago,IL,60611,151,True,"The Good
This place just opened not too long ago.  Located in the Courtyard Chicago it is chic, intimate and oh-so-good.

The Better
Service was great.  Our...",0
girl-and-the-goat-chicago,Girl & the Goat,https://www.yelp.com/biz/girl-and-the-goat-chicago,4.5,"[Category(name='American (New)', alias='newamerican')]",['809 W Randolph St'],US,Chicago,IL,60607,5755,True,"innovative menu, well executed, with a great feont of the house and superior service.

this is a well oiled machine putting out GREAT small plates.  this is...",0
the-purple-pig-chicago,The Purple Pig,https://www.yelp.com/biz/the-purple-pig-chicago,4.0,"[Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='Mediterranean', alias='mediterranean')]",['500 N Michigan Ave'],US,Chicago,IL,60611,4704,True,"What can be said about Purple Pig that hasn't been said already? The food here really is amazing. My girlfriends and I came for a ""snack"" in between meals...",0
